HTL state,Time GPS,Mission time,TC74-0,TC74-1,TC74-2,TC74-3,TC74-4
A1,Fri 2021-07-16 06:34:29 CEST,156.311680,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:29 CEST,157.562172,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:30 CEST,158.812147,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:31 CEST,160.064590,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:34:31 CEST,160.064590,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:34:31 CEST,161.312159,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:32 CEST,162.562158,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:32 CEST,163.812127,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:33 CEST,165.065101,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:33 CEST,165.065101,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:34 CEST,166.312195,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:34 CEST,167.559950,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:35 CEST,168.812010,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:36 CEST,170.064609,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:36 CEST,171.309976,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:36 CEST,171.309976,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:37 CEST,172.562140,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:37 CEST,173.812180,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:38 CEST,175.064724,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:38 CEST,175.064724,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:39 CEST,176.312137,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:39 CEST,177.562164,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:40 CEST,178.812183,17.500000,17.500000,16.500000,15.500000,16.500000
