HTL state,Time GPS,Mission time,anemometro Celsius,anemometro Volts,anemometro Vcc,aire abajo Celsius,aire abajo Volts,aire abajo Vcc,infinito Celsius,infinito Volts,infinito Vcc,aire arriba Celsius,aire arriba Volts,aire arriba Vcc,exterior Celsius,exterior Volts,exterior Vcc,placa arriba Celsius,placa arriba Volts,placa arriba Vcc,placa abajo Celsius,placa abajo Volts,placa abajo Vcc
A1,Fri 2021-07-16 06:37:52 CEST,562.278074,23.416065,2.598980,4.868800,21.176157,2.588240,4.866840,21.503950,2.590920,4.869200,21.044237,2.589240,4.869800,20.753225,2.587760,4.869400,18.152134,2.575920,4.868560,18.444027,2.577480,4.869080
A1,Fri 2021-07-16 06:37:52 CEST,563.528708,23.444416,2.592440,4.856320,21.617346,2.585260,4.857640,21.448112,2.585080,4.858680,21.179165,2.583020,4.857000,20.660480,2.583360,4.861880,18.010399,2.572080,4.862480,18.171486,2.569000,4.855320
A1,Fri 2021-07-16 06:37:53 CEST,564.505254,23.724819,2.587620,4.845040,21.413397,2.579120,4.847760,21.052187,2.579300,4.851040,21.346479,2.577660,4.845560,21.080362,2.577040,4.846560,18.431606,2.566860,4.849120,18.344448,2.567240,4.850560
A1,Fri 2021-07-16 06:37:53 CEST,565.970750,22.971355,2.593840,4.862760,21.417080,2.588840,4.866000,21.123978,2.588800,4.868320,21.263880,2.586600,4.863040,20.846462,2.585700,4.864760,18.189486,2.573460,4.863600,18.358953,2.576640,4.868200
A1,Fri 2021-07-16 06:37:53 CEST,565.970750,22.971355,2.593840,4.862760,21.417080,2.588840,4.866000,21.123978,2.588800,4.868320,21.263880,2.586600,4.863040,20.846462,2.585700,4.864760,18.189486,2.573460,4.863600,18.358953,2.576640,4.868200
A1,Fri 2021-07-16 06:37:54 CEST,567.285061,23.338083,2.598580,4.868680,21.347218,2.588260,4.865480,21.314220,2.588840,4.866840,21.247244,2.589400,4.868440,20.550280,2.586960,4.869560,18.134226,2.576180,4.869200,18.360886,2.577580,4.869960
A1,Fri 2021-07-16 06:37:55 CEST,568.534328,23.200583,2.597560,4.867880,21.482094,2.590740,4.869040,21.420425,2.590940,4.869920,21.097551,2.588600,4.868160,20.839586,2.588200,4.869520,17.998655,2.575900,4.869800,18.359474,2.576960,4.868800
A1,Fri 2021-07-16 06:37:55 CEST,569.782335,23.691675,2.598800,4.866240,21.051083,2.589440,4.870120,21.523964,2.590560,4.868360,21.274286,2.590560,4.870400,20.834400,2.588220,4.869600,18.179672,2.576740,4.869880,18.014385,2.576160,4.870160
A1,Fri 2021-07-16 06:37:56 CEST,571.012754,23.193642,2.595780,4.864600,21.225174,2.583560,4.857640,21.974409,2.586060,4.856240,20.737236,2.582440,4.859520,20.968367,2.582020,4.856840,18.255297,2.571400,4.859160,18.463196,2.572800,4.860080
A1,Fri 2021-07-16 06:37:56 CEST,571.012754,23.193642,2.595780,4.864600,21.225174,2.583560,4.857640,21.974409,2.586060,4.856240,20.737236,2.582440,4.859520,20.968367,2.582020,4.856840,18.255297,2.571400,4.859160,18.463196,2.572800,4.860080
A1,Fri 2021-07-16 06:37:57 CEST,572.282203,23.236731,2.593660,4.860280,21.177015,2.583500,4.857920,21.417908,2.586460,4.861520,20.912416,2.584860,4.862640,20.768877,2.582280,4.858960,18.303936,2.570280,4.856640,18.460741,2.573340,4.861120
A1,Fri 2021-07-16 06:37:57 CEST,573.520869,23.248003,2.594840,4.862400,21.285397,2.588800,4.867000,21.622072,2.590560,4.867560,21.200804,2.588900,4.867880,20.774462,2.587980,4.869640,17.918222,2.576180,4.871000,18.520485,2.577160,4.867840
A1,Fri 2021-07-16 06:37:58 CEST,574.777265,23.297880,2.598620,4.869080,21.345774,2.590020,4.868800,21.690285,2.591580,4.868920,21.081806,2.589680,4.870320,20.864906,2.587800,4.868560,18.128706,2.576600,4.870040,18.244871,2.576900,4.869640
A1,Fri 2021-07-16 06:37:58 CEST,576.032564,23.430164,2.598080,4.867000,21.322107,2.590300,4.869520,21.332329,2.590940,4.870640,21.077232,2.589320,4.869680,20.959129,2.588040,4.868240,17.961826,2.574320,4.867120,18.193012,2.576460,4.869240
A1,Fri 2021-07-16 06:37:58 CEST,576.032564,23.430164,2.598080,4.867000,21.322107,2.590300,4.869520,21.332329,2.590940,4.870640,21.077232,2.589320,4.869680,20.959129,2.588040,4.868240,17.961826,2.574320,4.867120,18.193012,2.576460,4.869240
A1,Fri 2021-07-16 06:37:59 CEST,577.227810,23.270914,2.596860,4.866000,20.849224,2.586180,4.865640,21.268700,2.586940,4.863640,21.078430,2.587560,4.866360,20.866165,2.586700,4.866480,18.115490,2.573960,4.865160,18.349508,2.575180,4.865520
A1,Fri 2021-07-16 06:38:00 CEST,578.476853,23.559780,2.596780,4.863520,21.577530,2.583640,4.854920,21.720921,2.583920,4.854280,21.002895,2.581000,4.854640,21.253506,2.581300,4.853160,17.804829,2.566860,4.854320,18.691349,2.566620,4.846520
A1,Fri 2021-07-16 06:38:00 CEST,579.756961,23.478724,2.594680,4.860240,21.312408,2.585960,4.861440,21.530657,2.586800,4.861240,21.153137,2.583460,4.858040,20.816355,2.582720,4.859400,18.229107,2.571920,4.860360,18.324421,2.572720,4.861080
A1,Fri 2021-07-16 06:38:01 CEST,581.018927,23.230711,2.594040,4.861040,20.996542,2.589160,4.870040,21.495724,2.591480,4.870320,21.430586,2.590580,4.869160,20.537298,2.586840,4.869440,18.026405,2.575980,4.869720,17.973724,2.576700,4.871520
A1,Fri 2021-07-16 06:38:01 CEST,581.018927,23.230711,2.594040,4.861040,20.996542,2.589160,4.870040,21.495724,2.591480,4.870320,21.430586,2.590580,4.869160,20.537298,2.586840,4.869440,18.026405,2.575980,4.869720,17.973724,2.576700,4.871520
A1,Fri 2021-07-16 06:38:02 CEST,582.273078,23.348066,2.598260,4.868000,21.072567,2.588300,4.867800,21.458305,2.591360,4.870400,20.909439,2.589440,4.871280,20.876078,2.588380,4.869560,18.089729,2.576280,4.869760,18.289736,2.576780,4.869040
A1,Fri 2021-07-16 06:38:02 CEST,583.518247,23.419445,2.599400,4.869560,21.152983,2.590160,4.870640,21.510979,2.591440,4.870120,21.575504,2.590060,4.867000,20.827280,2.588040,4.869320,18.063818,2.576420,4.870240,18.435379,2.575960,4.866280
A1,Fri 2021-07-16 06:38:03 CEST,584.782351,23.458052,2.599460,4.869360,21.262253,2.589380,4.868280,21.183031,2.590780,4.871560,21.099976,2.589440,4.869720,20.801132,2.587820,4.869120,18.046185,2.576300,4.870160,18.691319,2.577720,4.867480
A1,Fri 2021-07-16 06:38:03 CEST,586.012111,23.281664,2.599340,4.870560,21.145187,2.584340,4.859760,21.821920,2.586380,4.858080,21.293839,2.583560,4.857080,21.175941,2.583240,4.857440,18.251892,2.569480,4.855560,18.472549,2.572820,4.860040
A1,Fri 2021-07-16 06:38:03 CEST,586.012111,23.281664,2.599340,4.870560,21.145187,2.584340,4.859760,21.821920,2.586380,4.858080,21.293839,2.583560,4.857080,21.175941,2.583240,4.857440,18.251892,2.569480,4.855560,18.472549,2.572820,4.860040
A1,Fri 2021-07-16 06:38:04 CEST,587.284314,23.655245,2.596080,4.861440,21.048443,2.583920,4.859760,21.650375,2.587000,4.860640,21.215998,2.585520,4.861400,20.577990,2.583320,4.862480,17.917915,2.571440,4.862040,18.322580,2.573220,4.862040
A1,Fri 2021-07-16 06:38:05 CEST,588.526164,23.469725,2.594620,4.860200,21.260626,2.589820,4.869120,21.423740,2.590380,4.868840,21.250866,2.588820,4.867320,20.735180,2.587320,4.868720,18.514351,2.577260,4.868080,18.499109,2.577320,4.868320
A1,Fri 2021-07-16 06:38:05 CEST,589.746161,23.694471,2.599880,4.868240,21.186869,2.586840,4.864120,21.353294,2.588180,4.865280,21.146107,2.587620,4.865920,21.015265,2.587200,4.866200,18.263638,2.574760,4.865440,18.409157,2.574680,4.864080
A1,Fri 2021-07-16 06:38:06 CEST,590.973248,23.625788,2.596060,4.861640,21.509077,2.587920,4.863520,21.437185,2.588140,4.864520,21.211147,2.587860,4.865840,20.846155,2.586060,4.865440,18.322580,2.573220,4.862040,18.496164,2.574300,4.862640
A1,Fri 2021-07-16 06:38:06 CEST,590.973248,23.625788,2.596060,4.861640,21.509077,2.587920,4.863520,21.437185,2.588140,4.864520,21.211147,2.587860,4.865840,20.846155,2.586060,4.865440,18.322580,2.573220,4.862040,18.496164,2.574300,4.862640
A1,Fri 2021-07-16 06:38:07 CEST,592.253886,23.519299,2.597460,4.865120,21.063911,2.588560,4.868360,21.540726,2.589760,4.866720,21.126955,2.589600,4.869800,20.833296,2.587620,4.868480,18.220583,2.574740,4.865760,18.505243,2.578300,4.870120
A1,Fri 2021-07-16 06:38:07 CEST,593.528036,23.564695,2.599300,4.868200,21.322599,2.583940,4.857560,22.221869,2.584700,4.851680,20.714525,2.582320,4.859480,20.549328,2.581240,4.858800,17.873974,2.570760,4.861120,18.546001,2.573100,4.859960
A1,Fri 2021-07-16 06:38:08 CEST,594.788425,23.381851,2.595160,4.861920,21.178335,2.585420,4.861520,21.441790,2.586500,4.861400,21.462816,2.586080,4.860440,20.620770,2.584080,4.863560,18.140022,2.572100,4.861440,18.598755,2.573840,4.860920
A1,Fri 2021-07-16 06:38:08 CEST,596.035159,23.422607,2.594460,4.860280,21.127384,2.587560,4.865960,21.874294,2.592080,4.868360,20.985891,2.589220,4.870240,20.548193,2.587100,4.869840,18.061764,2.575480,4.868480,18.281977,2.577360,4.870200
A1,Fri 2021-07-16 06:38:08 CEST,596.035159,23.422607,2.594460,4.860280,21.127384,2.587560,4.865960,21.874294,2.592080,4.868360,20.985891,2.589220,4.870240,20.548193,2.587100,4.869840,18.061764,2.575480,4.868480,18.281977,2.577360,4.870200
A1,Fri 2021-07-16 06:38:09 CEST,597.283071,23.704884,2.600160,4.868680,21.520466,2.590140,4.867600,21.697161,2.591780,4.869240,21.118546,2.589840,4.870320,20.576548,2.588180,4.871640,17.979765,2.575880,4.869920,18.213284,2.576380,4.868920
A1,Fri 2021-07-16 06:38:10 CEST,598.531142,23.383232,2.599180,4.869440,21.486637,2.591100,4.869680,21.294973,2.590820,4.870720,21.135303,2.589700,4.869920,20.519560,2.587400,4.870640,18.157194,2.576260,4.869160,18.252108,2.577080,4.869920
A1,Fri 2021-07-16 06:38:10 CEST,599.776988,23.815466,2.600700,4.868800,21.466991,2.590440,4.868600,21.333036,2.590560,4.869920,21.093254,2.588560,4.868120,20.891485,2.588660,4.869960,18.089209,2.576680,4.870520,18.300714,2.577400,4.870120
A1,Fri 2021-07-16 06:38:11 CEST,601.040413,23.511681,2.599520,4.869040,21.060627,2.584760,4.861240,21.443478,2.585060,4.858680,21.375088,2.585040,4.859200,21.117992,2.583180,4.857800,18.016348,2.569440,4.857440,18.461294,2.572580,4.859680
A1,Fri 2021-07-16 06:38:11 CEST,601.040413,23.511681,2.599520,4.869040,21.060627,2.584760,4.861240,21.443478,2.585060,4.858680,21.375088,2.585040,4.859200,21.117992,2.583180,4.857800,18.016348,2.569440,4.857440,18.461294,2.572580,4.859680
A1,Fri 2021-07-16 06:38:12 CEST,602.250803,23.252087,2.594580,4.861880,20.918402,2.583100,4.859280,21.552052,2.583700,4.855240,21.048044,2.582940,4.857920,21.078306,2.581540,4.855040,18.169216,2.569900,4.857040,18.300133,2.570200,4.856520
A1,Fri 2021-07-16 06:38:12 CEST,603.472832,23.483086,2.593140,4.857320,21.205347,2.583240,4.857200,21.107557,2.582220,4.856080,21.071676,2.587020,4.865400,20.764334,2.584960,4.864040,18.190346,2.574120,4.864840,18.441328,2.575520,4.865400
A1,Fri 2021-07-16 06:38:13 CEST,604.750873,23.446442,2.597680,4.866120,21.341108,2.587680,4.864440,21.515892,2.589120,4.865720,21.527464,2.589000,4.865400,20.973001,2.588760,4.869480,18.265326,2.575720,4.867240,18.216688,2.576120,4.868400
A1,Fri 2021-07-16 06:38:13 CEST,606.034386,23.301382,2.598400,4.868640,20.934883,2.588700,4.869680,21.504440,2.590560,4.868520,21.290737,2.589440,4.868160,20.427837,2.586660,4.870000,18.187830,2.575400,4.867280,18.464300,2.578120,4.870120
A1,Fri 2021-07-16 06:38:13 CEST,606.034386,23.301382,2.598400,4.868640,20.934883,2.588700,4.869680,21.504440,2.590560,4.868520,21.290737,2.589440,4.868160,20.427837,2.586660,4.870000,18.187830,2.575400,4.867280,18.464300,2.578120,4.870120
A1,Fri 2021-07-16 06:38:14 CEST,607.281560,23.613655,2.599340,4.867880,21.222750,2.588400,4.866760,21.329782,2.590780,4.870360,20.797602,2.589080,4.871520,20.676901,2.588320,4.871080,18.390265,2.577900,4.870320,18.338129,2.576760,4.868600
A1,Fri 2021-07-16 06:38:15 CEST,608.526666,23.000868,2.598640,4.871520,21.517672,2.590660,4.868600,21.542873,2.589620,4.866440,21.651083,2.584640,4.856200,20.623747,2.581840,4.859320,18.281733,2.571220,4.858600,18.700581,2.572380,4.857320
A1,Fri 2021-07-16 06:38:15 CEST,609.782030,23.512632,2.594100,4.858880,21.312962,2.586260,4.862000,21.460146,2.586260,4.860800,21.427116,2.585500,4.859640,20.772835,2.583360,4.860960,18.134348,2.571440,4.860240,18.449516,2.572020,4.858720
A1,Fri 2021-07-16 06:38:16 CEST,611.041354,23.481028,2.595160,4.861120,21.327480,2.584940,4.859400,21.544807,2.585840,4.859320,21.273518,2.585940,4.861720,20.925798,2.587640,4.867760,18.231960,2.575700,4.867480,18.263853,2.577280,4.870200
A1,Fri 2021-07-16 06:38:16 CEST,611.041354,23.481028,2.595160,4.861120,21.327480,2.584940,4.859400,21.544807,2.585840,4.859320,21.273518,2.585940,4.861720,20.925798,2.587640,4.867760,18.231960,2.575700,4.867480,18.263853,2.577280,4.870200
A1,Fri 2021-07-16 06:38:17 CEST,612.284179,23.280466,2.597520,4.867160,21.352528,2.588900,4.866640,21.393475,2.589780,4.867960,20.853613,2.588920,4.870760,20.609783,2.587560,4.870200,18.118954,2.575880,4.868760,18.145910,2.577480,4.871560
A1,Fri 2021-07-16 06:38:17 CEST,613.535501,23.449821,2.599040,4.868640,21.410849,2.590260,4.868720,21.365204,2.590700,4.869920,20.922453,2.588880,4.870120,21.225912,2.588520,4.866960,17.938982,2.576060,4.870600,18.174246,2.575700,4.867960
A1,Fri 2021-07-16 06:38:18 CEST,614.774405,23.162991,2.599020,4.870920,21.673615,2.590720,4.867440,21.234045,2.590300,4.870240,20.868252,2.588920,4.870640,20.744019,2.588060,4.870040,18.316111,2.576240,4.867800,17.978355,2.571960,4.862520
A1,Fri 2021-07-16 06:38:18 CEST,615.975110,23.148312,2.597420,4.868040,21.287392,2.588000,4.865480,21.309063,2.587860,4.865040,20.926657,2.585900,4.864480,20.782871,2.580640,4.855760,17.884092,2.566320,4.852640,18.166977,2.569340,4.856000
A1,Fri 2021-07-16 06:38:18 CEST,615.975110,23.148312,2.597420,4.868040,21.287392,2.588000,4.865480,21.309063,2.587860,4.865040,20.926657,2.585900,4.864480,20.782871,2.580640,4.855760,17.884092,2.566320,4.852640,18.166977,2.569340,4.856000
A1,Fri 2021-07-16 06:38:19 CEST,617.229465,23.441282,2.592640,4.856720,21.546404,2.581760,4.851640,21.219589,2.581600,4.854000,21.577408,2.583980,4.855560,21.499653,2.582260,4.852960,17.959005,2.568680,4.856480,18.533703,2.572940,4.859760
A1,Fri 2021-07-16 06:38:20 CEST,618.526378,23.481487,2.594820,4.860480,21.524332,2.585900,4.859600,21.831316,2.586740,4.858680,20.977421,2.584760,4.861920,20.958698,2.585380,4.863240,18.323900,2.576380,4.868000,18.387873,2.577720,4.870000
A1,Fri 2021-07-16 06:38:20 CEST,619.784019,23.437935,2.597900,4.866600,21.354982,2.590060,4.868800,21.449495,2.590960,4.869720,21.093777,2.589860,4.870560,20.877522,2.587940,4.868720,18.040329,2.576380,4.870360,18.245331,2.576140,4.868200
A1,Fri 2021-07-16 06:38:21 CEST,621.034140,23.473440,2.600060,4.870360,21.293961,2.590220,4.869600,21.373646,2.590460,4.869400,21.464844,2.589920,4.867640,20.735455,2.587640,4.869320,17.931316,2.575180,4.869000,18.172007,2.576960,4.870360
A1,Fri 2021-07-16 06:38:21 CEST,621.034140,23.473440,2.600060,4.870360,21.293961,2.590220,4.869600,21.373646,2.590460,4.869400,21.464844,2.589920,4.867640,20.735455,2.587640,4.869320,17.931316,2.575180,4.869000,18.172007,2.576960,4.870360
A1,Fri 2021-07-16 06:38:22 CEST,622.283141,23.489719,2.599340,4.868880,21.675856,2.589580,4.865280,21.556044,2.590380,4.867760,20.954647,2.589020,4.870120,20.885777,2.588380,4.869480,18.082800,2.574980,4.867360,18.031895,2.577020,4.871640
A1,Fri 2021-07-16 06:38:22 CEST,623.531386,23.555941,2.599540,4.868720,21.415453,2.590280,4.868720,21.474789,2.589580,4.866920,20.938566,2.586760,4.866000,21.069775,2.586480,4.864400,17.891331,2.569800,4.859160,18.493711,2.571960,4.858240
A1,Fri 2021-07-16 06:38:23 CEST,624.783589,23.280344,2.593720,4.860040,21.384542,2.586060,4.861040,21.283003,2.585960,4.861680,21.072475,2.584620,4.860880,20.932426,2.584160,4.861160,18.263147,2.572620,4.861400,18.463379,2.572780,4.860040
A1,Fri 2021-07-16 06:38:23 CEST,626.029149,23.773750,2.594880,4.858240,21.411493,2.585900,4.860520,21.826895,2.587360,4.859880,21.299301,2.585520,4.860720,20.931414,2.582880,4.858760,17.973326,2.571980,4.862600,18.540604,2.577100,4.867560
A1,Fri 2021-07-16 06:38:23 CEST,626.029149,23.773750,2.594880,4.858240,21.411493,2.585900,4.860520,21.826895,2.587360,4.859880,21.299301,2.585520,4.860720,20.931414,2.582880,4.858760,17.973326,2.571980,4.862600,18.540604,2.577100,4.867560
A1,Fri 2021-07-16 06:38:24 CEST,627.284455,23.568104,2.600660,4.870720,21.404955,2.589000,4.866400,21.791374,2.591380,4.867720,21.186071,2.588900,4.868000,20.617886,2.588020,4.871000,17.933952,2.576080,4.870680,18.447983,2.575380,4.865080
A1,Fri 2021-07-16 06:38:25 CEST,628.479337,23.433390,2.597560,4.866000,21.413334,2.588760,4.865880,21.424631,2.588660,4.865600,21.384144,2.587420,4.863600,20.456467,2.585680,4.867920,18.229445,2.574800,4.865800,18.187830,2.575400,4.867280
A1,Fri 2021-07-16 06:38:25 CEST,629.725996,23.743801,2.598960,4.866120,20.921164,2.587960,4.868400,21.674076,2.589040,4.864280,21.254580,2.586900,4.863680,20.699457,2.584380,4.863480,18.298876,2.574280,4.864240,18.319944,2.573420,4.862440
A1,Fri 2021-07-16 06:38:26 CEST,631.022725,23.329975,2.599420,4.870320,21.308264,2.588580,4.866400,21.609272,2.589440,4.865560,21.194326,2.589340,4.868760,20.572834,2.586400,4.868320,18.134348,2.575440,4.867800,17.868118,2.569740,4.859240
A1,Fri 2021-07-16 06:38:26 CEST,631.022725,23.329975,2.599420,4.870320,21.308264,2.588580,4.866400,21.609272,2.589440,4.865560,21.194326,2.589340,4.868760,20.572834,2.586400,4.868320,18.134348,2.575440,4.867800,17.868118,2.569740,4.859240
A1,Fri 2021-07-16 06:38:27 CEST,632.269286,23.877209,2.595260,4.858120,21.165413,2.583960,4.858880,21.329567,2.584800,4.859120,20.913612,2.584440,4.861840,20.999550,2.583580,4.859520,18.268730,2.571840,4.859880,18.399925,2.572840,4.860680
A1,Fri 2021-07-16 06:38:27 CEST,633.532163,23.795990,2.595360,4.858960,21.424784,2.585660,4.859960,21.719938,2.586620,4.859360,21.263359,2.584300,4.858720,20.814819,2.583160,4.860240,18.220736,2.571460,4.859560,18.168571,2.575760,4.868120
A1,Fri 2021-07-16 06:38:28 CEST,634.784355,23.460602,2.599300,4.869040,21.467575,2.590400,4.868520,21.595520,2.591360,4.869280,21.388472,2.590120,4.868640,20.890749,2.587700,4.868160,18.237082,2.576400,4.868760,18.389990,2.577920,4.870360
A1,Fri 2021-07-16 06:38:28 CEST,636.033280,23.411644,2.599580,4.869960,21.289326,2.589200,4.867720,21.487926,2.590680,4.868880,21.240154,2.590220,4.870040,21.089663,2.586460,4.864200,18.426331,2.576280,4.866960,18.351471,2.577200,4.869320
A1,Fri 2021-07-16 06:38:28 CEST,636.033280,23.411644,2.599580,4.869960,21.289326,2.589200,4.867720,21.487926,2.590680,4.868880,21.240154,2.590220,4.870040,21.089663,2.586460,4.864200,18.426331,2.576280,4.866960,18.351471,2.577200,4.869320
A1,Fri 2021-07-16 06:38:29 CEST,637.276071,23.591202,2.599820,4.868960,21.110104,2.587740,4.866440,21.620232,2.588040,4.862840,21.083586,2.589220,4.869440,21.071922,2.587340,4.866000,17.972836,2.576040,4.870280,18.721285,2.578000,4.867760
A1,Fri 2021-07-16 06:38:30 CEST,638.526976,23.070120,2.597680,4.869160,21.218054,2.590060,4.869920,21.711098,2.591500,4.868600,21.252432,2.589380,4.868360,20.876385,2.588020,4.868880,17.938246,2.576480,4.871400,18.864061,2.572800,4.856760
A1,Fri 2021-07-16 06:38:30 CEST,639.784666,22.944822,2.592680,4.860800,21.240522,2.585520,4.861200,21.776272,2.586800,4.859240,20.949306,2.584680,4.862000,20.984510,2.583940,4.860320,17.898996,2.570680,4.860760,18.467733,2.572460,4.859400
A1,Fri 2021-07-16 06:38:31 CEST,640.855467,23.286640,2.593640,4.859840,21.664804,2.573820,4.835760,21.572681,2.580660,4.849360,21.412874,2.579820,4.849080,20.776733,2.575320,4.845800,17.740530,2.563320,4.848160,18.690397,2.571340,4.855440
A1,Fri 2021-07-16 06:38:31 CEST,642.035482,23.841974,2.594660,4.857280,21.051880,2.582340,4.856760,21.376316,2.581960,4.853400,21.351053,2.582340,4.854320,20.736498,2.581140,4.857080,17.948364,2.567660,4.854640,18.759777,2.576220,4.864080
A1,Fri 2021-07-16 06:38:31 CEST,642.035482,23.841974,2.594660,4.857280,21.051880,2.582340,4.856760,21.376316,2.581960,4.853400,21.351053,2.582340,4.854320,20.736498,2.581140,4.857080,17.948364,2.567660,4.854640,18.759777,2.576220,4.864080
A1,Fri 2021-07-16 06:38:32 CEST,643.521891,23.555849,2.597660,4.865200,21.197765,2.589440,4.868920,21.401701,2.589220,4.866840,21.271124,2.588440,4.866440,20.601744,2.588460,4.871960,18.378458,2.576260,4.867320,18.489172,2.577700,4.869120
A1,Fri 2021-07-16 06:38:33 CEST,644.786797,23.556986,2.599160,4.868000,21.543028,2.590600,4.868280,21.322691,2.589600,4.868200,21.467821,2.589720,4.867240,20.844988,2.588840,4.870680,18.255787,2.576440,4.868680,18.355978,2.576500,4.867960
A1,Fri 2021-07-16 06:38:33 CEST,646.004945,23.934254,2.601040,4.868480,21.166672,2.589560,4.869400,21.351637,2.589960,4.868640,21.231466,2.589140,4.868080,20.929327,2.587060,4.866640,18.143702,2.575460,4.867760,18.658102,2.572300,4.857520
A1,Fri 2021-07-16 06:38:33 CEST,646.004945,23.934254,2.601040,4.868480,21.166672,2.589560,4.869400,21.351637,2.589960,4.868640,21.231466,2.589140,4.868080,20.929327,2.587060,4.866640,18.143702,2.575460,4.867760,18.658102,2.572300,4.857520
A1,Fri 2021-07-16 06:38:34 CEST,647.267048,23.679020,2.594580,4.858440,21.237667,2.584380,4.859080,21.905947,2.587340,4.859200,20.838114,2.583580,4.860840,20.735424,2.583920,4.862320,18.169125,2.571000,4.859120,18.507389,2.573100,4.860280
A1,Fri 2021-07-16 06:38:35 CEST,648.534106,23.500807,2.594220,4.859200,21.458611,2.585700,4.859760,21.507265,2.586720,4.861280,20.795515,2.583820,4.861640,20.695559,2.582280,4.859560,18.495857,2.572160,4.858600,18.450682,2.576620,4.867400
A1,Fri 2021-07-16 06:38:35 CEST,649.784180,23.629475,2.599600,4.868240,21.377237,2.589880,4.868280,21.420057,2.590300,4.868720,21.129227,2.589780,4.870120,21.067719,2.588300,4.867840,17.991846,2.575320,4.868760,18.391277,2.576740,4.868120
A1,Fri 2021-07-16 06:38:36 CEST,651.031379,23.468864,2.599720,4.869760,21.427240,2.590480,4.869000,21.344484,2.589780,4.868360,21.139385,2.588080,4.866840,20.734688,2.586000,4.866240,18.411089,2.576340,4.867200,18.217638,2.576780,4.869640
A1,Fri 2021-07-16 06:38:36 CEST,651.031379,23.468864,2.599720,4.869760,21.427240,2.590480,4.869000,21.344484,2.589780,4.868360,21.139385,2.588080,4.866840,20.734688,2.586000,4.866240,18.411089,2.576340,4.867200,18.217638,2.576780,4.869640
A1,Fri 2021-07-16 06:38:37 CEST,652.283047,23.682859,2.600300,4.869120,21.065109,2.588480,4.868200,21.594444,2.590440,4.867560,21.468527,2.590000,4.867760,20.862083,2.587320,4.867680,18.365639,2.576860,4.868560,18.469360,2.576660,4.867320
A1,Fri 2021-07-16 06:38:37 CEST,653.499988,23.969641,2.600380,4.866960,21.368549,2.589140,4.866960,21.568689,2.589200,4.865440,21.226311,2.586820,4.863760,20.596342,2.585440,4.866320,18.275568,2.573860,4.863640,19.224913,2.569100,4.846800
A1,Fri 2021-07-16 06:38:38 CEST,654.570393,23.695576,2.587260,4.844600,21.337854,2.576580,4.843600,21.261702,2.579740,4.850160,21.370361,2.579040,4.847960,21.021925,2.574660,4.842560,18.583420,2.568160,4.850320,18.394283,2.571460,4.858120
A1,Fri 2021-07-16 06:38:38 CEST,655.848838,23.842773,2.587420,4.843720,21.330917,2.578380,4.847040,21.442926,2.575800,4.841280,21.405937,2.577300,4.844400,20.624422,2.578400,4.852840,18.492117,2.572080,4.858480,18.099022,2.573020,4.863520
A1,Fri 2021-07-16 06:38:38 CEST,655.848838,23.842773,2.587420,4.843720,21.330917,2.578380,4.847040,21.442926,2.575800,4.841280,21.405937,2.577300,4.844400,20.624422,2.578400,4.852840,18.492117,2.572080,4.858480,18.099022,2.573020,4.863520
A1,Fri 2021-07-16 06:38:39 CEST,657.283685,23.348957,2.598520,4.868480,21.580601,2.589060,4.865080,21.201294,2.590200,4.870320,21.087454,2.588620,4.868280,20.810585,2.588520,4.870360,18.269619,2.576480,4.868640,18.239872,2.577280,4.870400
A1,Fri 2021-07-16 06:38:40 CEST,658.526163,23.479492,2.599360,4.869000,21.548922,2.590860,4.868720,21.281315,2.591080,4.871320,21.246170,2.589140,4.867960,20.873470,2.588560,4.869920,18.139286,2.576160,4.869120,18.583971,2.577100,4.867200
A1,Fri 2021-07-16 06:38:40 CEST,659.771582,23.813499,2.600200,4.867880,21.459011,2.589980,4.867800,21.474236,2.590940,4.869480,21.234781,2.588580,4.867000,20.961922,2.588180,4.868480,18.263239,2.575880,4.867560,18.349110,2.577740,4.870360
A1,Fri 2021-07-16 06:38:41 CEST,661.026839,23.411398,2.598960,4.868800,21.549473,2.590160,4.867400,21.284599,2.590520,4.870240,21.312716,2.588940,4.867040,21.025146,2.586860,4.865480,18.357021,2.575340,4.865760,18.875410,2.572320,4.855760
A1,Fri 2021-07-16 06:38:41 CEST,661.026839,23.411398,2.598960,4.868800,21.549473,2.590160,4.867400,21.284599,2.590520,4.870240,21.312716,2.588940,4.867040,21.025146,2.586860,4.865480,18.357021,2.575340,4.865760,18.875410,2.572320,4.855760
A1,Fri 2021-07-16 06:38:42 CEST,662.274486,23.402889,2.593820,4.859240,21.127815,2.583180,4.857720,21.475004,2.586580,4.861280,21.193283,2.585400,4.861360,20.942801,2.583440,4.859720,18.281517,2.571600,4.859320,18.323992,2.573120,4.861840
A1,Fri 2021-07-16 06:38:42 CEST,663.533082,23.722914,2.595260,4.859360,21.522491,2.585360,4.858600,21.646233,2.586620,4.859960,21.052433,2.583980,4.859840,21.080179,2.584760,4.861080,18.467182,2.572500,4.859480,18.306849,2.576580,4.868520
