Time GPS,Mission time,aire abajo Celsius,aire abajo Volts,aire abajo Vcc,aire arriba Celsius,aire arriba Volts,aire arriba Vcc,placa abajo Celsius,placa abajo Volts,placa abajo Vcc,placa arriba Celsius,placa arriba Volts,placa arriba Vcc,infinito Celsius,infinito Volts,infinito Vcc,exterior Celsius,exterior Volts,exterior Vcc,anemometro Celsius,anemometro Volts,anemometro Vcc
Thu 1970-01-01 01:00:00 CET,2845.525833,31.626305,2.623500,4.849800,31.621132,2.621120,4.845440,29.279007,2.611940,4.846520,28.749598,2.610280,4.847560,31.995119,2.623060,4.846160,31.493450,2.619660,4.843720,259.114166,3.269420,4.847880
Thu 1970-01-01 01:00:00 CET,2846.539997,32.217636,2.623700,4.845640,31.511801,2.620580,4.845280,28.811123,2.610840,4.848120,28.626209,2.611700,4.851160,31.977968,2.626020,4.851760,30.787523,2.621200,4.852000,257.745697,3.269420,4.851840
Thu 1970-01-01 01:00:00 CET,2847.558237,31.982000,2.626340,4.852320,31.460815,2.624500,4.852920,28.976234,2.614140,4.852960,28.894247,2.613020,4.851520,31.742105,2.624760,4.851240,30.676619,2.621040,4.852560,258.117767,3.270740,4.852720
Thu 1970-01-01 01:00:00 CET,2848.558556,31.688437,2.617980,4.839120,31.356693,2.617600,4.840960,29.635687,2.609960,4.840080,28.983496,2.607620,4.840800,31.956383,2.620540,4.841800,30.937586,2.616400,4.841960,261.590668,3.269820,4.841360
Thu 1970-01-01 01:00:00 CET,2849.558678,32.068836,2.621200,4.842160,31.383200,2.618640,4.842680,28.919844,2.608560,4.843040,28.284401,2.606560,4.844280,31.917061,2.620680,4.842360,30.666153,2.615120,4.841680,261.166595,3.269460,4.842040
Thu 1970-01-01 01:00:00 CET,2850.558269,32.216618,2.621140,4.840920,31.545822,2.619120,4.842320,28.993525,2.609300,4.843840,28.321989,2.610700,4.851680,31.360880,2.624560,4.853800,30.800205,2.621080,4.851680,257.717834,3.269500,4.852040
Thu 1970-01-01 01:00:00 CET,2851.558441,32.291542,2.627060,4.851280,31.755220,2.625420,4.852360,29.113758,2.614200,4.852000,29.131109,2.611040,4.846000,31.650843,2.625160,4.852680,30.721928,2.620840,4.851840,258.857941,3.271160,4.851200
Thu 1970-01-01 01:00:00 CET,2852.558387,32.382851,2.626680,4.849880,31.694965,2.625300,4.852600,29.276207,2.614860,4.851960,28.526758,2.611820,4.852160,32.016857,2.625640,4.850760,31.220617,2.621360,4.848960,258.624908,3.270220,4.850480
Thu 1970-01-01 01:00:00 CET,2853.558114,32.092548,2.626300,4.851400,31.968513,2.624660,4.849320,29.284422,2.616080,4.854160,28.943439,2.612020,4.849280,32.110592,2.626180,4.851040,30.720665,2.621440,4.852960,258.291351,3.270540,4.851920
Thu 1970-01-01 01:00:00 CET,2854.559670,31.749094,2.625200,4.852000,31.186075,2.622860,4.852000,29.062471,2.613360,4.850840,28.674536,2.613260,4.853680,32.098862,2.625980,4.850760,30.203430,2.620900,4.855960,259.426666,3.269920,4.847720
Thu 1970-01-01 01:00:00 CET,2855.560833,32.267429,2.626440,4.850320,31.580212,2.624520,4.852040,29.576515,2.614760,4.849440,29.013645,2.607100,4.839600,31.311836,2.618560,4.843080,30.585508,2.613380,4.839080,262.765442,3.269840,4.838040
Thu 1970-01-01 01:00:00 CET,2856.557849,31.661774,2.620120,4.843280,31.479996,2.619020,4.842640,29.423126,2.610560,4.842840,28.834719,2.607880,4.842440,31.500408,2.619040,4.842520,30.898399,2.615740,4.841040,261.378815,3.269600,4.841640
Thu 1970-01-01 01:00:00 CET,2857.525344,31.941385,2.619460,4.839920,31.819635,2.616900,4.836120,29.030045,2.605380,4.836280,28.781898,2.606560,4.840400,32.378971,2.617500,4.832960,30.665415,2.612200,4.836280,263.621521,3.269780,4.835520
Thu 1970-01-01 01:00:00 CET,2858.525452,31.995150,2.625420,4.850520,31.443020,2.620900,4.846400,29.186489,2.611100,4.845680,28.879358,2.611040,4.847960,31.798944,2.624260,4.849880,30.708229,2.618860,4.848280,259.293976,3.269500,4.847480
Thu 1970-01-01 01:00:00 CET,2859.543547,32.106499,2.625860,4.850480,31.646286,2.624600,4.851680,29.476204,2.614620,4.849960,28.815493,2.612560,4.851280,31.663929,2.625820,4.853800,30.751631,2.621180,4.852240,258.959717,3.271520,4.851440
Thu 1970-01-01 01:00:00 CET,2860.558132,31.846855,2.624740,4.850400,31.287546,2.623520,4.852440,29.266331,2.614560,4.851480,28.630978,2.612280,4.852200,31.747494,2.625280,4.852160,31.014576,2.621800,4.851360,258.925476,3.270860,4.850560
Thu 1970-01-01 01:00:00 CET,2861.557937,31.822006,2.624940,4.850960,31.647610,2.623740,4.850080,29.511251,2.615500,4.851320,28.861361,2.612580,4.850960,31.721136,2.625560,4.852880,30.953224,2.622020,4.852240,258.644592,3.270420,4.850720
Thu 1970-01-01 01:00:00 CET,2862.557767,31.493113,2.625240,4.854040,31.575409,2.623700,4.850560,29.285099,2.614380,4.851000,28.891325,2.612900,4.851320,31.728279,2.625200,4.852160,30.701120,2.621920,4.854000,258.423431,3.270420,4.851360
Thu 1970-01-01 01:00:00 CET,2863.558925,31.807259,2.618840,4.839800,31.132418,2.617080,4.841720,28.438845,2.607080,4.844040,28.751812,2.606240,4.840040,32.061356,2.620000,4.840000,30.725037,2.615300,4.841560,261.091095,3.269260,4.841960
Thu 1970-01-01 01:00:00 CET,2864.558208,32.281288,2.623140,4.844120,31.386988,2.618180,4.841800,29.125326,2.607740,4.839920,28.608398,2.606500,4.841640,31.705311,2.620820,4.844240,30.890089,2.615900,4.841400,262.826965,3.272040,4.841120
Thu 1970-01-01 01:00:00 CET,2865.558109,32.421070,2.622180,4.841280,31.723753,2.619360,4.841400,29.253132,2.608900,4.841080,28.521959,2.607020,4.843280,31.824532,2.620340,4.842440,30.683975,2.620120,4.850800,257.955322,3.270180,4.852360
Thu 1970-01-01 01:00:00 CET,2866.557785,31.549885,2.625000,4.853160,31.502903,2.624740,4.853040,29.169230,2.613700,4.850640,29.096590,2.613180,4.850240,31.709282,2.624840,4.851640,30.677387,2.621000,4.852480,257.604553,3.270680,4.854120
Thu 1970-01-01 01:00:00 CET,2867.557514,32.091686,2.626080,4.851000,31.208857,2.623560,4.853120,28.904768,2.615240,4.855560,29.193567,2.613220,4.849560,31.953888,2.625920,4.851760,31.058535,2.621940,4.851280,258.396240,3.269720,4.850400
Thu 1970-01-01 01:00:00 CET,2868.557945,31.958630,2.625420,4.850800,31.527317,2.623500,4.850560,28.706007,2.613780,4.854400,28.571331,2.611620,4.851440,32.203930,2.627000,4.851840,30.952271,2.621800,4.851840,258.014465,3.269460,4.851120
Thu 1970-01-01 01:00:00 CET,2869.546938,31.511707,2.624560,4.852640,31.631168,2.624840,4.852240,29.262239,2.614780,4.851920,28.513592,2.611980,4.852560,31.930639,2.622100,4.844880,30.667845,2.618800,4.848480,259.456818,3.269520,4.847040
Thu 1970-01-01 01:00:00 CET,2870.524733,32.000355,2.623060,4.846120,31.376951,2.621080,4.847240,29.235010,2.611260,4.845600,28.727232,2.610380,4.847920,32.262009,2.624100,4.846040,31.176317,2.617500,4.842160,264.428741,3.270000,4.833560
Thu 1970-01-01 01:00:00 CET,2871.526818,32.130856,2.618360,4.836440,31.695242,2.615260,4.834040,29.265131,2.606040,4.835680,28.690533,2.605940,4.839960,31.875307,2.617260,4.836360,31.042866,2.614200,4.837080,262.459076,3.268440,4.836840
Thu 1970-01-01 01:00:00 CET,2872.552402,31.954596,2.621160,4.842960,31.570946,2.618640,4.841240,29.184029,2.608740,4.841320,28.598585,2.607320,4.843240,31.539202,2.619720,4.843480,31.050285,2.616220,4.840760,260.743774,3.269020,4.842600
Thu 1970-01-01 01:00:00 CET,2873.558938,32.032684,2.626420,4.852080,31.157661,2.622720,4.851960,29.425373,2.614860,4.850800,29.101112,2.612660,4.849240,31.977074,2.625540,4.850880,30.689608,2.620900,4.852200,258.115936,3.270440,4.852280
Thu 1970-01-01 01:00:00 CET,2874.564626,32.107021,2.626620,4.851880,31.246262,2.623240,4.852240,29.397865,2.614680,4.850680,29.133263,2.613980,4.851440,31.890488,2.625960,4.852320,31.011713,2.621680,4.851160,258.657806,3.271120,4.851720
Thu 1970-01-01 01:00:00 CET,2875.558135,32.397820,2.627500,4.851280,31.467958,2.624400,4.852680,28.879511,2.613540,4.852600,28.996078,2.613900,4.852360,31.814709,2.624520,4.850240,31.027935,2.622180,4.851960,257.415527,3.269340,4.852680
Thu 1970-01-01 01:00:00 CET,2876.558182,32.083710,2.626480,4.851800,31.199898,2.624020,4.854040,29.085854,2.614040,4.851920,28.981403,2.613580,4.851880,31.876785,2.625860,4.852240,30.827785,2.620460,4.850320,258.652405,3.270840,4.851320
Thu 1970-01-01 01:00:00 CET,2877.558491,32.062988,2.627520,4.853880,31.245214,2.623560,4.852840,29.425589,2.615120,4.851280,28.965343,2.613060,4.851040,31.499825,2.625960,4.855320,30.815226,2.621380,4.852120,258.195984,3.270300,4.851840
Thu 1970-01-01 01:00:00 CET,2878.558474,32.204422,2.620180,4.839240,31.720398,2.617420,4.837840,28.540939,2.606260,4.841720,29.012384,2.605500,4.836640,32.015411,2.619420,4.839280,30.022562,2.612460,4.841720,262.128784,3.270020,4.840120
Thu 1970-01-01 01:00:00 CET,2879.558175,32.315411,2.621180,4.840240,31.452965,2.618540,4.841960,29.358297,2.609340,4.841080,28.906399,2.606780,4.839840,31.692194,2.619900,4.842640,31.118689,2.617520,4.842640,261.697357,3.270620,4.842240
Thu 1970-01-01 01:00:00 CET,2880.558491,31.870071,2.620940,4.843200,31.427965,2.618220,4.841560,29.293560,2.609220,4.841360,28.293905,2.606600,4.844280,31.832384,2.619680,4.841160,30.635588,2.615900,4.843360,262.384888,3.271000,4.840840
Thu 1970-01-01 01:00:00 CET,2881.564166,32.203899,2.626740,4.851360,31.542990,2.623500,4.850440,29.108313,2.613380,4.850520,28.955715,2.613860,4.852600,31.960138,2.625080,4.850160,30.518595,2.619560,4.851040,257.510681,3.269580,4.852760
Thu 1970-01-01 01:00:00 CET,2882.530768,32.417961,2.627280,4.850720,31.652597,2.621640,4.846160,29.083698,2.611100,4.846480,29.108711,2.610580,4.845320,31.375504,2.622480,4.849840,30.606655,2.617400,4.846360,261.101135,3.271440,4.845160
Thu 1970-01-01 01:00:00 CET,2883.526199,32.517834,2.625700,4.847040,32.145084,2.622360,4.843720,28.991617,2.610800,4.846640,29.018414,2.611020,4.846840,31.301678,2.622000,4.849520,30.354883,2.615940,4.845600,259.497559,3.269680,4.847160
Thu 1970-01-01 01:00:00 CET,2884.517349,32.577614,2.625080,4.845440,31.693918,2.621660,4.845880,28.917383,2.612040,4.849520,29.004847,2.610640,4.846240,31.360018,2.620880,4.847000,30.227406,2.616380,4.847400,260.061829,3.271100,4.847640
Thu 1970-01-01 01:00:00 CET,2885.558087,32.331791,2.627400,4.851600,31.639019,2.624440,4.851440,29.090561,2.614620,4.852960,29.083084,2.612800,4.849640,31.615866,2.624820,4.852320,30.241224,2.618100,4.850480,257.852417,3.269440,4.851560
Thu 1970-01-01 01:00:00 CET,2886.557982,33.253452,2.621600,4.833880,31.254297,2.617240,4.841080,29.026382,2.608080,4.841320,28.363329,2.606160,4.842920,31.344162,2.618240,4.842240,30.599545,2.614540,4.841120,261.057434,3.269600,4.842560
Thu 1970-01-01 01:00:00 CET,2887.564121,32.127129,2.620640,4.840680,31.482121,2.618380,4.841440,29.325745,2.610260,4.843040,28.765747,2.607440,4.842160,31.033539,2.617080,4.842480,30.545925,2.614900,4.842200,260.995026,3.269020,4.841880
Thu 1970-01-01 01:00:00 CET,2888.564697,32.319752,2.620700,4.839320,31.446869,2.618320,4.841600,29.165476,2.614180,4.851560,29.103575,2.613640,4.851040,31.915089,2.624720,4.849840,30.499233,2.620300,4.852560,257.782288,3.269680,4.852120
Thu 1970-01-01 01:00:00 CET,2889.557732,32.136677,2.626180,4.850840,31.355246,2.622720,4.850440,29.403280,2.613560,4.848560,28.691702,2.611480,4.850240,31.868933,2.624680,4.850120,29.949444,2.617960,4.852480,258.581909,3.271080,4.851880
Thu 1970-01-01 01:00:00 CET,2890.558926,31.938337,2.626440,4.852840,31.558138,2.623520,4.850360,29.032043,2.613340,4.851040,28.986633,2.613300,4.851320,31.599333,2.625400,4.853520,30.584555,2.619900,4.851160,258.022583,3.269880,4.851720
Thu 1970-01-01 01:00:00 CET,2891.558113,32.078999,2.626980,4.852760,31.511400,2.623780,4.851200,29.651226,2.614900,4.849120,29.085238,2.613520,4.850960,31.760147,2.624640,4.850880,30.367134,2.619360,4.851840,258.535278,3.270180,4.850680
Thu 1970-01-01 01:00:00 CET,2892.557921,32.134430,2.627340,4.853000,31.615374,2.624320,4.851400,29.299868,2.614140,4.850440,28.760611,2.613320,4.853120,31.692902,2.625140,4.852320,30.167976,2.618960,4.852640,258.573517,3.270740,4.851400
Thu 1970-01-01 01:00:00 CET,2893.558282,31.992748,2.625540,4.850760,31.239735,2.623840,4.853400,28.908983,2.606640,4.839560,28.634085,2.606780,4.841960,31.201591,2.616740,4.840560,31.056503,2.614300,4.837160,261.448120,3.268680,4.840080
Thu 1970-01-01 01:00:00 CET,2894.557849,32.114349,2.621020,4.841480,31.618422,2.618880,4.841320,28.944454,2.608060,4.841920,29.006601,2.607760,4.840880,31.693949,2.618760,4.840520,31.062445,2.615600,4.839520,260.397186,3.267620,4.841520
Thu 1970-01-01 01:00:00 CET,2895.521519,32.322956,2.620020,4.838040,31.422115,2.615600,4.836760,28.841825,2.604420,4.835960,28.690933,2.606200,4.840440,31.877308,2.617420,4.836640,30.347067,2.611200,4.836880,261.387970,3.268240,4.839600
Thu 1970-01-01 01:00:00 CET,2896.520939,32.259239,2.625020,4.847760,31.182167,2.618000,4.843040,29.138340,2.612040,4.847800,28.769409,2.610320,4.847480,32.008789,2.623420,4.846720,30.660488,2.617840,4.846760,258.779968,3.269740,4.849320
Thu 1970-01-01 01:00:00 CET,2897.406820,31.705032,2.615560,4.834520,31.257191,2.613900,4.834880,29.363558,2.607680,4.837960,29.162399,2.606020,4.836440,32.102341,2.616120,4.832520,30.887442,2.614160,4.838200,262.907410,3.270140,4.838080
Thu 1970-01-01 01:00:00 CET,2898.551391,32.399883,2.627140,4.850600,31.303524,2.622440,4.850320,28.899046,2.612760,4.851000,28.952177,2.612660,4.850400,31.633816,2.624440,4.851480,30.758341,2.621100,4.852040,258.472504,3.269680,4.850120
Thu 1970-01-01 01:00:00 CET,2899.552867,32.072380,2.626000,4.851000,31.506012,2.624320,4.852240,28.918367,2.613380,4.852000,29.174429,2.613420,4.850080,31.500071,2.623560,4.850880,30.579721,2.619880,4.851160,258.120453,3.269640,4.851080
Thu 1970-01-01 01:00:00 CET,2900.551189,32.251694,2.626180,4.849960,31.551302,2.624400,4.852040,29.015060,2.614260,4.852880,29.100374,2.612700,4.849320,31.836510,2.625000,4.850960,31.060936,2.621020,4.849560,257.607056,3.269580,4.852480
Thu 1970-01-01 01:00:00 CET,2901.548043,31.945450,2.620040,4.840960,31.607368,2.617060,4.838040,29.736710,2.608980,4.837480,28.441490,2.604400,4.839040,31.612171,2.619460,4.842440,30.734270,2.615360,4.841600,261.869446,3.270520,4.841600
Thu 1970-01-01 01:00:00 CET,2902.550822,32.212246,2.621620,4.841840,31.145624,2.618540,4.844320,28.977835,2.608480,4.842440,29.053886,2.608260,4.841440,32.054272,2.620620,4.841200,30.904495,2.615960,4.841400,261.398529,3.269800,4.841880
Thu 1970-01-01 01:00:00 CET,2903.558203,32.266228,2.621800,4.841760,31.177025,2.618260,4.843560,29.206457,2.608640,4.840960,28.437706,2.606300,4.842600,31.686129,2.623640,4.849600,30.826677,2.619980,4.849440,257.914307,3.270720,4.853280
Thu 1970-01-01 01:00:00 CET,2904.558171,32.322956,2.626800,4.850560,31.366821,2.623460,4.851720,28.903753,2.613060,4.851520,28.995802,2.612520,4.849800,31.928976,2.625600,4.851360,30.931768,2.621520,4.851480,258.191650,3.269860,4.851200
Thu 1970-01-01 01:00:00 CET,2905.558006,32.053009,2.625660,4.850520,31.645269,2.623860,4.850320,29.116034,2.613520,4.850720,29.036228,2.612560,4.849560,31.693457,2.625640,4.853240,30.679142,2.620640,4.851800,258.307922,3.269440,4.850240
Thu 1970-01-01 01:00:00 CET,2906.558072,32.758556,2.627540,4.848600,31.636927,2.624020,4.850680,28.976051,2.612760,4.850400,28.865637,2.613180,4.852040,31.642622,2.625580,4.853520,31.014482,2.622340,4.852360,257.946014,3.268760,4.850280
Thu 1970-01-01 01:00:00 CET,2907.557923,32.212246,2.626320,4.850520,31.414726,2.623400,4.851240,29.233286,2.614680,4.851960,29.186489,2.613600,4.850320,31.682617,2.624080,4.850440,30.782228,2.620400,4.850560,258.297668,3.270040,4.851160
Thu 1970-01-01 01:00:00 CET,2908.531442,31.665037,2.624180,4.850760,31.499269,2.621220,4.846560,28.851116,2.610060,4.846360,28.932119,2.610960,4.847400,31.804703,2.620020,4.842000,31.348011,2.613260,4.833000,262.886383,3.269640,4.837400
Thu 1970-01-01 01:00:00 CET,2909.406292,31.720551,2.609500,4.823200,31.213629,2.609200,4.826520,29.010231,2.600880,4.828080,28.805647,2.598560,4.825360,31.941725,2.611300,4.824840,30.860815,2.608560,4.828040,265.355347,3.269820,4.830680
Thu 1970-01-01 01:00:00 CET,2910.535078,32.061539,2.618160,4.836600,31.339945,2.615000,4.836280,28.828875,2.605960,4.838920,28.497290,2.605840,4.841280,31.630522,2.619060,4.841560,31.084671,2.616860,4.841680,261.509369,3.269420,4.841000
Thu 1970-01-01 01:00:00 CET,2911.558070,32.137478,2.625880,4.850280,31.725723,2.624800,4.851440,29.140678,2.613300,4.850120,28.780022,2.612260,4.851000,32.030930,2.625980,4.851280,30.939926,2.621100,4.850640,258.228577,3.269420,4.850440
Thu 1970-01-01 01:00:00 CET,2912.551603,31.852304,2.625780,4.852280,31.524178,2.623660,4.850880,29.401712,2.613920,4.849240,28.932302,2.613180,4.851520,31.692841,2.624620,4.851360,30.711924,2.621360,4.852880,258.400635,3.270160,4.851040
Thu 1970-01-01 01:00:00 CET,2913.557898,32.479584,2.627340,4.850360,31.406721,2.623280,4.851080,29.350973,2.615540,4.852640,28.697208,2.612020,4.851200,31.755590,2.625400,4.852320,31.279972,2.621780,4.849280,258.561676,3.270420,4.850960
Thu 1970-01-01 01:00:00 CET,2914.557128,32.275467,2.627080,4.851440,31.459183,2.623260,4.850640,28.795649,2.613360,4.852920,28.835642,2.613140,4.852200,31.459030,2.625120,4.854080,31.024458,2.622360,4.852320,256.695801,3.269600,4.855160
Thu 1970-01-01 01:00:00 CET,2915.557723,31.861851,2.625300,4.851320,31.520884,2.624620,4.852680,28.895662,2.613780,4.852920,28.561518,2.612440,4.853040,32.091595,2.625820,4.850520,30.894583,2.620760,4.850360,258.244232,3.270340,4.851760
Thu 1970-01-01 01:00:00 CET,2916.557812,31.997860,2.620300,4.841040,31.049761,2.615980,4.840320,28.554565,2.606640,4.842320,28.473511,2.605740,4.841280,31.255836,2.618760,4.843880,31.763905,2.616020,4.834920,260.437408,3.269480,4.844160
Thu 1970-01-01 01:00:00 CET,2917.558842,31.962048,2.622100,4.844640,31.634125,2.619140,4.841680,29.442265,2.609540,4.840800,29.260855,2.609040,4.841280,31.706972,2.619420,4.841640,30.661875,2.616960,4.845120,262.010681,3.271360,4.842440
Thu 1970-01-01 01:00:00 CET,2918.558159,31.827765,2.620440,4.842600,31.286345,2.618000,4.842240,28.911352,2.609580,4.845000,28.576468,2.606840,4.842520,31.751619,2.619540,4.841520,31.190109,2.617060,4.841240,260.474182,3.269200,4.843640
Thu 1970-01-01 01:00:00 CET,2919.557784,32.133442,2.626340,4.851160,31.606783,2.625020,4.852760,29.316452,2.615460,4.852760,28.821707,2.612780,4.851640,32.013378,2.626340,4.852080,30.620012,2.620480,4.851960,258.597656,3.270140,4.850440
Thu 1970-01-01 01:00:00 CET,2920.557713,32.291203,2.627080,4.851320,31.420115,2.623660,4.851680,29.244455,2.613800,4.850240,28.942947,2.613440,4.851920,32.623379,2.627220,4.849040,31.161972,2.622500,4.851520,258.934326,3.269960,4.849200
Thu 1970-01-01 01:00:00 CET,2921.525022,31.662727,2.623240,4.849040,31.662636,2.621660,4.846120,29.363466,2.612380,4.846680,28.730555,2.611320,4.849640,31.841190,2.622920,4.847080,31.028767,2.619200,4.846440,259.199768,3.269020,4.847040
Thu 1970-01-01 01:00:00 CET,2922.526631,31.929346,2.623740,4.847920,31.662050,2.622480,4.847640,29.429680,2.612420,4.846240,28.738214,2.610900,4.848800,32.230106,2.623340,4.844880,31.074234,2.619000,4.845720,259.210663,3.269500,4.847720
Thu 1970-01-01 01:00:00 CET,2923.558320,32.461445,2.626940,4.849760,31.318733,2.623520,4.852200,29.198734,2.615160,4.853120,28.846655,2.613100,4.852040,31.709898,2.625600,4.853040,30.971109,2.621900,4.851880,259.116089,3.270260,4.849120
Thu 1970-01-01 01:00:00 CET,2924.544592,31.530796,2.619620,4.843360,31.385139,2.613500,4.833160,29.235502,2.601540,4.827560,28.766117,2.606300,4.840040,32.110962,2.620400,4.840360,30.751509,2.616080,4.842800,260.533447,3.269180,4.843440
Thu 1970-01-01 01:00:00 CET,2925.557787,31.982740,2.621580,4.843520,31.461708,2.618360,4.841560,29.195013,2.608980,4.841680,29.057579,2.608900,4.842600,31.788630,2.619780,4.841680,31.109053,2.617480,4.842640,261.687592,3.269980,4.841320
Thu 1970-01-01 01:00:00 CET,2926.559118,32.229492,2.620760,4.840120,31.577934,2.623840,4.850800,29.424204,2.613820,4.848880,28.859053,2.613260,4.852240,31.968328,2.625980,4.851760,30.737810,2.621360,4.852680,259.339630,3.270560,4.848920
Thu 1970-01-01 01:00:00 CET,2927.557871,32.225979,2.626680,4.851080,31.226006,2.623480,4.852840,29.435926,2.615400,4.851720,28.886587,2.612880,4.851320,32.036072,2.625200,4.849800,31.028645,2.620540,4.848920,257.563110,3.269440,4.852400
Thu 1970-01-01 01:00:00 CET,2928.558250,32.271557,2.628060,4.853280,31.926575,2.623880,4.848200,28.901138,2.614320,4.853880,28.596617,2.612480,4.852840,31.567774,2.624620,4.852320,31.089228,2.622500,4.852080,258.078156,3.269180,4.850520
Thu 1970-01-01 01:00:00 CET,2929.558112,32.209042,2.625960,4.849880,31.293949,2.623460,4.852280,29.208458,2.614080,4.851040,29.047918,2.612480,4.849320,31.698290,2.625400,4.852760,30.843269,2.622340,4.853680,256.919434,3.268880,4.853440
Thu 1970-01-01 01:00:00 CET,2930.550998,32.188686,2.627240,4.852400,31.686344,2.624420,4.851040,29.035612,2.614260,4.852720,28.749966,2.611940,4.850640,32.006020,2.625400,4.850400,31.434830,2.622640,4.849680,257.919647,3.269760,4.851840
Thu 1970-01-01 01:00:00 CET,2931.557977,32.002541,2.626100,4.851720,30.901108,2.615600,4.840760,28.703022,2.607500,4.842760,28.640329,2.605600,4.839720,31.929716,2.619520,4.840120,30.923304,2.615260,4.839960,261.656128,3.269460,4.840640
Thu 1970-01-01 01:00:00 CET,2932.557912,32.615189,2.623220,4.841720,31.864868,2.619100,4.839840,29.082592,2.608380,4.841440,29.001432,2.607760,4.840920,31.778315,2.620300,4.842720,31.009281,2.617260,4.843000,259.511322,3.267980,4.844600
Thu 1970-01-01 01:00:00 CET,2933.542730,32.308540,2.621520,4.840920,31.204023,2.618480,4.843760,29.319590,2.609760,4.842160,28.908646,2.605820,4.838040,32.312023,2.618740,4.835760,31.214029,2.615040,4.837320,264.008881,3.269900,4.834600
Thu 1970-01-01 01:00:00 CET,2934.429169,32.645832,2.618080,4.832000,31.528980,2.616800,4.838160,29.051702,2.605600,4.836520,28.975712,2.603580,4.833360,31.846024,2.617940,4.837840,30.784166,2.614660,4.839920,259.810211,3.269640,4.846200
Thu 1970-01-01 01:00:00 CET,2935.525414,32.477951,2.624820,4.845720,31.384769,2.621480,4.847920,29.208181,2.611320,4.845920,29.005524,2.611160,4.847200,31.455027,2.622940,4.850080,30.378151,2.617160,4.847680,261.004456,3.271280,4.845200
Thu 1970-01-01 01:00:00 CET,2936.558069,32.102619,2.626580,4.851840,31.360294,2.623260,4.851400,29.392359,2.614420,4.850240,28.776361,2.611900,4.850360,32.171196,2.625500,4.849320,31.332001,2.622580,4.850360,257.852570,3.270060,4.852480
Thu 1970-01-01 01:00:00 CET,2937.551225,31.941725,2.625480,4.851040,31.274616,2.623120,4.851800,29.283377,2.614200,4.850680,29.027397,2.612760,4.850000,31.877062,2.625060,4.850760,30.942789,2.621220,4.850840,257.764740,3.269080,4.851280
Thu 1970-01-01 01:00:00 CET,2938.557698,31.856369,2.625840,4.852360,31.468697,2.624100,4.852120,29.033829,2.613800,4.851880,28.941101,2.613540,4.852120,31.964542,2.625120,4.850200,31.204947,2.622160,4.850560,258.819672,3.269440,4.848760
Thu 1970-01-01 01:00:00 CET,2939.544400,31.701092,2.619980,4.842720,31.629875,2.616980,4.837720,30.010777,2.608720,4.834880,28.854992,2.606500,4.839720,32.040817,2.619720,4.839640,31.030922,2.616680,4.841760,260.983582,3.268620,4.841320
Thu 1970-01-01 01:00:00 CET,2940.550689,31.707989,2.620160,4.843000,31.631138,2.618500,4.840520,29.168922,2.609000,4.841920,28.578005,2.606760,4.842360,31.621378,2.619520,4.842480,30.953993,2.615820,4.840760,261.830750,3.271580,4.843280
Thu 1970-01-01 01:00:00 CET,2941.558357,31.907145,2.621440,4.843840,31.102402,2.617020,4.841840,29.070347,2.609320,4.843280,29.131048,2.611320,4.846520,32.262871,2.624840,4.847400,30.972403,2.622100,4.852240,257.664276,3.268560,4.850800
Thu 1970-01-01 01:00:00 CET,2942.558712,31.927160,2.624640,4.849600,31.373903,2.623360,4.851480,29.178705,2.614020,4.851160,29.086100,2.612360,4.848800,32.073425,2.624900,4.848960,31.071064,2.622100,4.851480,257.868103,3.269120,4.851040
Thu 1970-01-01 01:00:00 CET,2943.564611,32.488823,2.626360,4.848480,31.761042,2.624860,4.851280,28.860531,2.613740,4.853120,28.869698,2.612960,4.851600,31.859234,2.624380,4.849640,31.071957,2.621520,4.850400,258.850494,3.269500,4.848760
Thu 1970-01-01 01:00:00 CET,2944.559203,31.996166,2.626680,4.852840,31.677845,2.624320,4.850920,29.282545,2.614240,4.850760,29.212858,2.613840,4.850560,32.344234,2.626520,4.849880,31.134573,2.622040,4.850880,258.402863,3.270380,4.851360
Thu 1970-01-01 01:00:00 CET,2945.551480,32.464249,2.628620,4.852840,31.591051,2.623440,4.849960,29.348789,2.614000,4.849800,28.818476,2.611840,4.849920,31.705187,2.625840,4.853520,30.825476,2.621920,4.853040,258.682526,3.270440,4.850640
Thu 1970-01-01 01:00:00 CET,2946.540773,32.224625,2.624920,4.847840,31.153845,2.621580,4.849880,29.290392,2.611880,4.846320,29.093143,2.606140,4.837200,31.858679,2.615200,4.832680,31.492250,2.615220,4.835520,265.630005,3.270560,4.831000
Thu 1970-01-01 01:00:00 CET,2947.527747,31.863483,2.618380,4.838520,31.252481,2.614140,4.835360,29.528267,2.606600,4.834680,29.060440,2.605960,4.837120,31.763012,2.617380,4.837440,31.157354,2.613140,4.834240,263.519379,3.268800,4.834360
Thu 1970-01-01 01:00:00 CET,2948.524544,32.249878,2.618180,4.835200,31.737856,2.616540,4.836080,29.119358,2.605840,4.836440,28.931042,2.605440,4.837160,31.935936,2.616840,4.835120,31.327446,2.614840,4.836080,263.294373,3.270640,4.837720
Thu 1970-01-01 01:00:00 CET,2949.558058,31.835709,2.625040,4.851040,31.717812,2.623880,4.849800,29.373497,2.613780,4.849200,28.930180,2.613300,4.851760,31.968206,2.625200,4.850320,30.919733,2.620800,4.850240,259.568268,3.270600,4.848320
