A1,Fri 2021-07-16 07:30:03 CEST,159.114,839
A1,Fri 2021-07-16 07:30:04 CEST,160.114,846
A1,Fri 2021-07-16 07:30:04 CEST,161.114,852
A1,Fri 2021-07-16 07:30:05 CEST,162.113,859
A1,Fri 2021-07-16 07:30:05 CEST,163.114,866
A1,Fri 2021-07-16 07:30:06 CEST,164.113,873
A1,Fri 2021-07-16 07:30:06 CEST,165.113,880
A1,Fri 2021-07-16 07:30:07 CEST,166.113,885
A1,Fri 2021-07-16 07:30:07 CEST,167.114,891
A1,Fri 2021-07-16 07:30:08 CEST,168.113,898
A1,Fri 2021-07-16 07:30:08 CEST,169.114,905
A1,Fri 2021-07-16 07:30:09 CEST,170.115,912
A1,Fri 2021-07-16 07:30:09 CEST,171.114,919
A1,Fri 2021-07-16 07:30:10 CEST,172.113,927
A1,Fri 2021-07-16 07:30:10 CEST,173.114,936
A1,Fri 2021-07-16 07:30:11 CEST,174.113,944
A1,Fri 2021-07-16 07:30:11 CEST,175.114,953
A1,Fri 2021-07-16 07:30:12 CEST,176.113,960
A1,Fri 2021-07-16 07:30:12 CEST,177.114,968
A1,Fri 2021-07-16 07:30:13 CEST,178.113,976
A1,Fri 2021-07-16 07:30:13 CEST,179.114,984
A1,Fri 2021-07-16 07:30:14 CEST,180.113,991
A1,Fri 2021-07-16 07:30:14 CEST,181.114,998
A1,Fri 2021-07-16 07:30:15 CEST,182.113,1005
A1,Fri 2021-07-16 07:30:15 CEST,183.114,1013
A1,Fri 2021-07-16 07:30:16 CEST,184.114,1021
A1,Fri 2021-07-16 07:30:16 CEST,185.114,1027
A1,Fri 2021-07-16 07:30:17 CEST,186.114,1033
A1,Fri 2021-07-16 07:30:17 CEST,187.114,1039
A1,Fri 2021-07-16 07:30:18 CEST,188.115,1044
A1,Fri 2021-07-16 07:30:18 CEST,189.114,1049
A1,Fri 2021-07-16 07:30:19 CEST,190.113,1054
A1,Fri 2021-07-16 07:30:19 CEST,191.114,1058
A1,Fri 2021-07-16 07:30:20 CEST,192.113,1062
A1,Fri 2021-07-16 07:30:20 CEST,193.114,1068
A1,Fri 2021-07-16 07:30:21 CEST,194.114,1073
A1,Fri 2021-07-16 07:30:21 CEST,195.114,1079
A1,Fri 2021-07-16 07:30:22 CEST,196.114,1084
A1,Fri 2021-07-16 07:30:22 CEST,197.116,1090
A1,Fri 2021-07-16 07:30:23 CEST,198.113,1096
A1,Fri 2021-07-16 07:30:23 CEST,199.114,1101
A1,Fri 2021-07-16 07:30:24 CEST,200.114,1108
A1,Fri 2021-07-16 07:30:24 CEST,201.114,1115
A1,Fri 2021-07-16 07:30:25 CEST,202.113,1120
A1,Fri 2021-07-16 07:30:25 CEST,203.114,1124
A1,Fri 2021-07-16 07:30:26 CEST,204.113,1130
A1,Fri 2021-07-16 07:30:26 CEST,205.114,1137
A1,Fri 2021-07-16 07:30:27 CEST,206.115,1144
A1,Fri 2021-07-16 07:30:27 CEST,207.114,1150
A1,Fri 2021-07-16 07:30:28 CEST,208.113,1155
A1,Fri 2021-07-16 07:30:28 CEST,209.114,1161
A1,Fri 2021-07-16 07:30:29 CEST,210.114,1167
A1,Fri 2021-07-16 07:30:29 CEST,211.114,1173
A1,Fri 2021-07-16 07:30:30 CEST,212.113,1178
A1,Fri 2021-07-16 07:30:30 CEST,213.114,1181
A1,Fri 2021-07-16 07:30:31 CEST,214.113,1185
A1,Fri 2021-07-16 07:30:31 CEST,215.116,1190
A1,Fri 2021-07-16 07:30:32 CEST,216.113,1196
A1,Fri 2021-07-16 07:30:32 CEST,217.113,1200
A1,Fri 2021-07-16 07:30:33 CEST,218.114,1205
A1,Fri 2021-07-16 07:30:33 CEST,219.114,1210
A1,Fri 2021-07-16 07:30:34 CEST,220.113,1215
A1,Fri 2021-07-16 07:30:34 CEST,221.114,1221
A1,Fri 2021-07-16 07:30:35 CEST,222.114,1226
A1,Fri 2021-07-16 07:30:35 CEST,223.114,1228
A1,Fri 2021-07-16 07:30:36 CEST,224.115,1230
A1,Fri 2021-07-16 07:30:36 CEST,225.114,1232
A1,Fri 2021-07-16 07:30:37 CEST,226.113,1235
A1,Fri 2021-07-16 07:30:37 CEST,227.114,1248
A1,Fri 2021-07-16 07:30:38 CEST,228.113,1259
A1,Fri 2021-07-16 07:30:38 CEST,229.114,1267
A1,Fri 2021-07-16 07:30:39 CEST,230.113,1272
A1,Fri 2021-07-16 07:30:39 CEST,231.114,1276
A1,Fri 2021-07-16 07:30:40 CEST,232.113,1278
A1,Fri 2021-07-16 07:30:40 CEST,233.116,1279
A1,Fri 2021-07-16 07:30:41 CEST,234.114,1280
