Thu 1970-01-01 01:00:00 CET,24.0132,8025328,9265904,941.38,43.22,8354928,9384688,941.45,45
Thu 1970-01-01 01:00:00 CET,25.0132,8025584,9265904,941.45,43.22,8354800,9384432,941.4,44.99
Thu 1970-01-01 01:00:00 CET,26.0131,8025200,9265776,941.34,43.22,8354800,9384688,941.41,45
Thu 1970-01-01 01:00:00 CET,27.0131,8025072,9265776,941.31,43.22,8354928,9384560,941.44,45
Thu 1970-01-01 01:00:00 CET,28.0142,8025328,9265904,941.38,43.22,8354928,9384560,941.44,45
Thu 1970-01-01 01:00:00 CET,29.013,8025584,9266032,941.46,43.23,8354928,9384560,941.44,45
Thu 1970-01-01 01:00:00 CET,30.0132,8025328,9266032,941.39,43.23,8354800,9384688,941.41,45
Thu 1970-01-01 01:00:00 CET,31.0121,8025456,9265904,941.42,43.22,8354672,9384560,941.37,45
Thu 1970-01-01 01:00:00 CET,32.0129,8025456,9265904,941.42,43.22,8354800,9384560,941.4,45
Thu 1970-01-01 01:00:00 CET,33.0125,8024816,9266032,941.27,43.23,8354800,9384688,941.41,45
Thu 1970-01-01 01:00:00 CET,34.0133,8025456,9265904,941.42,43.22,8354928,9384560,941.44,45
Thu 1970-01-01 01:00:00 CET,35.0135,8025328,9265904,941.38,43.22,8354800,9384816,941.42,45
Thu 1970-01-01 01:00:00 CET,36.0135,8025328,9265904,941.38,43.22,8354928,9384560,941.44,45
Thu 1970-01-01 01:00:00 CET,37.0144,8025328,9266160,941.4,43.23,8354800,9384560,941.4,45
Thu 1970-01-01 01:00:00 CET,38.0134,8025456,9266032,941.43,43.23,8355056,9384688,941.48,45
Thu 1970-01-01 01:00:00 CET,39.0134,8025328,9266160,941.4,43.23,8354672,9384688,941.38,45
Thu 1970-01-01 01:00:00 CET,40.0133,8025456,9266032,941.43,43.23,8354800,9384688,941.41,45
Thu 1970-01-01 01:00:00 CET,41.0134,8025456,9265904,941.42,43.22,8354800,9384560,941.4,45
Thu 1970-01-01 01:00:00 CET,42.0134,8025200,9266160,941.37,43.23,8354800,9384688,941.41,45
Thu 1970-01-01 01:00:00 CET,43.0132,8025072,9266032,941.33,43.23,8354928,9384816,941.45,45
Thu 1970-01-01 01:00:00 CET,44.0129,8025328,9266032,941.39,43.23,8354672,9384944,941.4,45.01
Thu 1970-01-01 01:00:00 CET,45.013,8025456,9266160,941.43,43.23,8355056,9384688,941.48,45
Thu 1970-01-01 01:00:00 CET,46.0129,8025456,9266288,941.44,43.24,8355184,9384688,941.51,45
Thu 1970-01-01 01:00:00 CET,47.0131,8025200,9266160,941.37,43.23,8354928,9384816,941.45,45
Thu 1970-01-01 01:00:00 CET,48.0132,8025456,9266032,941.43,43.23,8354928,9384816,941.45,45
Thu 1970-01-01 01:00:00 CET,49.0133,8025328,9266160,941.4,43.23,8354928,9384688,941.45,45
Thu 1970-01-01 01:00:00 CET,50.0131,8025072,9265904,941.32,43.22,8355056,9384816,941.49,45
Thu 1970-01-01 01:00:00 CET,51.0132,8025328,9266032,941.39,43.23,8355056,9384944,941.49,45.01
Thu 1970-01-01 01:00:00 CET,52.0133,8025456,9266032,941.43,43.23,8354800,9384688,941.41,45
Thu 1970-01-01 01:00:00 CET,53.0133,8025072,9265904,941.32,43.22,8354800,9384688,941.41,45
Thu 1970-01-01 01:00:00 CET,54.0132,8025456,9266032,941.43,43.23,8354928,9384688,941.45,45
Thu 1970-01-01 01:00:00 CET,55.0144,8025200,9266032,941.36,43.23,8355056,9384816,941.49,45
Thu 1970-01-01 01:00:00 CET,56.0131,8025328,9266032,941.39,43.23,8355056,9384688,941.48,45
Thu 1970-01-01 01:00:00 CET,57.0128,8025456,9266032,941.43,43.23,8355184,9384816,941.52,45
Thu 1970-01-01 01:00:00 CET,58.0123,8025456,9266032,941.43,43.23,8354928,9384816,941.45,45
Thu 1970-01-01 01:00:00 CET,59.0134,8025456,9266032,941.43,43.23,8354928,9384688,941.45,45
Thu 1970-01-01 01:00:00 CET,60.0133,8025456,9266032,941.43,43.23,8355056,9384688,941.48,45
Thu 1970-01-01 01:00:00 CET,61.0135,8025328,9265776,941.37,43.22,8355056,9384816,941.49,45
Thu 1970-01-01 01:00:00 CET,62.0137,8025328,9266160,941.4,43.23,8354800,9384944,941.43,45.01
Thu 1970-01-01 01:00:00 CET,63.0136,8025456,9266032,941.43,43.23,8355056,9384816,941.49,45
Thu 1970-01-01 01:00:00 CET,64.0145,8025456,9266032,941.43,43.23,8355056,9384816,941.49,45
Thu 1970-01-01 01:00:00 CET,65.0135,8025200,9266160,941.37,43.23,8354928,9384816,941.45,45
Thu 1970-01-01 01:00:00 CET,66.0135,8025328,9266032,941.39,43.23,8355184,9384816,941.52,45
Thu 1970-01-01 01:00:00 CET,67.0134,8025456,9266032,941.43,43.23,8355056,9384816,941.49,45
Thu 1970-01-01 01:00:00 CET,68.0133,8025328,9266160,941.4,43.23,8354800,9384944,941.43,45.01
Thu 1970-01-01 01:00:00 CET,69.0131,8025456,9266160,941.43,43.23,8355056,9384816,941.49,45
Thu 1970-01-01 01:00:00 CET,70.0127,8025712,9266032,941.49,43.23,8354800,9384688,941.41,45
Thu 1970-01-01 01:00:00 CET,71.013,8025200,9266032,941.36,43.23,8354672,9384816,941.39,45
Thu 1970-01-01 01:00:00 CET,72.0132,8025328,9266032,941.39,43.23,8355056,9384816,941.49,45
Thu 1970-01-01 01:00:00 CET,73.0143,8025456,9265904,941.42,43.22,8355184,9384816,941.52,45
Thu 1970-01-01 01:00:00 CET,74.013,8025072,9266160,941.34,43.23,8355056,9384816,941.49,45
Thu 1970-01-01 01:00:00 CET,75.0131,8025456,9266160,941.43,43.23,8354928,9384944,941.46,45.01
Thu 1970-01-01 01:00:00 CET,76.0131,8025584,9266160,941.47,43.23,8355056,9384816,941.49,45
Thu 1970-01-01 01:00:00 CET,77.0131,8025328,9266160,941.4,43.23,8354672,9384944,941.4,45.01
Thu 1970-01-01 01:00:00 CET,78.0131,8024944,9266288,941.32,43.24,8354800,9384816,941.42,45
Thu 1970-01-01 01:00:00 CET,79.0135,8025712,9266288,941.51,43.24,8354928,9384816,941.45,45
Thu 1970-01-01 01:00:00 CET,80.0138,8025200,9266032,941.36,43.23,8354672,9384816,941.39,45
Thu 1970-01-01 01:00:00 CET,81.0135,8024944,9266160,941.31,43.23,8354928,9384944,941.46,45.01
