HTL state,Time GPS,Mission time,PS1 pressure mbar,PS1 temp Celsius,PS1 d1,PS1 d2,PS2 pressure mbar,PS2 temp Celsius,PS2 d1,PS2 d2
A1,Fri 2021-07-16 06:41:35 CEST,1008.06,8043888,8883696,918.18,30.88,8374384,8991088,918.22,32.45
A1,Fri 2021-07-16 06:41:35 CEST,1009.06,8043888,8883824,918.19,30.88,8374000,8991088,918.13,32.45
A1,Fri 2021-07-16 06:41:36 CEST,1010.06,8044016,8883952,918.23,30.89,8374256,8991088,918.19,32.45
A1,Fri 2021-07-16 06:41:36 CEST,1011.06,8044016,8884208,918.25,30.89,8374384,8991344,918.24,32.46
A1,Fri 2021-07-16 06:41:37 CEST,1012.06,8043888,8884208,918.22,30.89,8374256,8991472,918.22,32.46
A1,Fri 2021-07-16 06:41:37 CEST,1013.06,8043760,8884336,918.19,30.9,8374128,8991472,918.19,32.46
A1,Fri 2021-07-16 06:41:38 CEST,1014.06,8043888,8884336,918.23,30.9,8374128,8991728,918.21,32.47
A1,Fri 2021-07-16 06:41:38 CEST,1015.06,8043888,8884848,918.26,30.91,8374128,8991984,918.23,32.48
A1,Fri 2021-07-16 06:41:39 CEST,1016.06,8043888,8884848,918.26,30.91,8374256,8991984,918.26,32.48
A1,Fri 2021-07-16 06:41:39 CEST,1017.06,8043632,8884848,918.2,30.91,8374128,8992240,918.24,32.49
A1,Fri 2021-07-16 06:41:40 CEST,1018.06,8043632,8884976,918.21,30.92,8374128,8991984,918.23,32.48
A1,Fri 2021-07-16 06:41:40 CEST,1019.06,8043632,8885232,918.23,30.93,8374000,8992368,918.22,32.49
A1,Fri 2021-07-16 06:41:41 CEST,1020.06,8043632,8885104,918.22,30.92,8374000,8992624,918.24,32.5
A1,Fri 2021-07-16 06:41:41 CEST,1021.06,8043376,8885232,918.17,30.93,8373872,8992496,918.2,32.5
A1,Fri 2021-07-16 06:41:42 CEST,1022.06,8043504,8885360,918.21,30.93,8373616,8992880,918.17,32.51
A1,Fri 2021-07-16 06:41:42 CEST,1023.06,8043760,8885616,918.29,30.94,8374128,8992880,918.29,32.51
A1,Fri 2021-07-16 06:41:43 CEST,1024.06,8043632,8885616,918.26,30.94,8373872,8992880,918.23,32.51
A1,Fri 2021-07-16 06:41:43 CEST,1025.06,8043248,8885872,918.18,30.95,8373744,8993136,918.22,32.52
A1,Fri 2021-07-16 06:41:44 CEST,1026.06,8043504,8885872,918.24,30.95,8373872,8993008,918.24,32.51
A1,Fri 2021-07-16 06:41:44 CEST,1027.06,8043376,8885872,918.21,30.95,8373616,8993136,918.19,32.52
A1,Fri 2021-07-16 06:41:45 CEST,1028.06,8043248,8886000,918.19,30.95,8373488,8993392,918.17,32.53
A1,Fri 2021-07-16 06:41:45 CEST,1029.06,8043376,8886000,918.22,30.95,8373616,8993520,918.21,32.53
A1,Fri 2021-07-16 06:41:46 CEST,1030.06,8043376,8886256,918.24,30.96,8373104,8993648,918.1,32.53
A1,Fri 2021-07-16 06:41:46 CEST,1031.06,8043376,8886256,918.24,30.96,8373232,8993520,918.12,32.53
A1,Fri 2021-07-16 06:41:47 CEST,1032.06,8043376,8886512,918.26,30.97,8373488,8993776,918.2,32.54
A1,Fri 2021-07-16 06:41:47 CEST,1033.06,8042992,8886512,918.17,30.97,8373616,8993904,918.24,32.54
A1,Fri 2021-07-16 06:41:48 CEST,1034.06,8042992,8886640,918.18,30.97,8373488,8993904,918.21,32.54
A1,Fri 2021-07-16 06:41:48 CEST,1035.06,8042992,8886896,918.19,30.98,8373360,8994288,918.21,32.55
A1,Fri 2021-07-16 06:41:49 CEST,1036.06,8042992,8886768,918.19,30.98,8373488,8994288,918.24,32.55
A1,Fri 2021-07-16 06:41:49 CEST,1037.06,8042992,8887152,918.21,30.99,8373488,8994544,918.25,32.56
A1,Fri 2021-07-16 06:41:50 CEST,1038.06,8043120,8887152,918.24,30.99,8373360,8994672,918.23,32.57
A1,Fri 2021-07-16 06:41:50 CEST,1039.06,8042736,8887152,918.15,30.99,8373232,8994672,918.2,32.57
A1,Fri 2021-07-16 06:41:51 CEST,1040.06,8042992,8887408,918.23,31,8373104,8994672,918.17,32.57
A1,Fri 2021-07-16 06:41:51 CEST,1041.06,8042992,8887408,918.23,31,8373360,8994672,918.23,32.57
A1,Fri 2021-07-16 06:41:52 CEST,1042.06,8042736,8887664,918.19,31.01,8373232,8995056,918.23,32.58
A1,Fri 2021-07-16 06:41:52 CEST,1043.06,8043120,8887536,918.27,31,8373104,8994928,918.19,32.57
A1,Fri 2021-07-16 06:41:53 CEST,1044.06,8042864,8887664,918.22,31.01,8372976,8995056,918.17,32.58
A1,Fri 2021-07-16 06:41:53 CEST,1045.06,8042736,8887664,918.19,31.01,8373104,8995312,918.22,32.59
A1,Fri 2021-07-16 06:41:54 CEST,1046.06,8042992,8887920,918.27,31.01,8372976,8995312,918.19,32.59
A1,Fri 2021-07-16 06:41:54 CEST,1047.06,8042736,8888048,918.22,31.02,8372976,8995440,918.2,32.59
A1,Fri 2021-07-16 06:41:55 CEST,1048.06,8042480,8888176,918.16,31.02,8372848,8995696,918.18,32.6
A1,Fri 2021-07-16 06:41:55 CEST,1049.06,8042608,8888176,918.19,31.02,8372976,8995824,918.22,32.6
A1,Fri 2021-07-16 06:41:56 CEST,1050.06,8042480,8888176,918.16,31.02,8372720,8995824,918.16,32.6
A1,Fri 2021-07-16 06:41:56 CEST,1051.06,8042608,8888432,918.21,31.03,8373104,8995952,918.26,32.61
A1,Fri 2021-07-16 06:41:57 CEST,1052.06,8042736,8888432,918.24,31.03,8372976,8995952,918.23,32.61
A1,Fri 2021-07-16 06:41:57 CEST,1053.06,8042480,8888560,918.19,31.03,8372848,8996208,918.22,32.62
A1,Fri 2021-07-16 06:41:58 CEST,1054.06,8042608,8888560,918.22,31.03,8372720,8996080,918.18,32.61
A1,Fri 2021-07-16 06:41:58 CEST,1055.06,8042480,8888816,918.21,31.04,8372720,8996464,918.21,32.62
A1,Fri 2021-07-16 06:41:59 CEST,1056.06,8042608,8888816,918.24,31.04,8372592,8996464,918.18,32.62
A1,Fri 2021-07-16 06:41:59 CEST,1057.06,8042608,8888944,918.25,31.05,8372720,8996592,918.22,32.63
A1,Fri 2021-07-16 06:42:00 CEST,1058.06,8042480,8889072,918.23,31.05,8372336,8996720,918.13,32.63
A1,Fri 2021-07-16 06:42:00 CEST,1059.06,8042480,8889200,918.24,31.06,8372592,8996848,918.2,32.64
A1,Fri 2021-07-16 06:42:01 CEST,1060.06,8042480,8889200,918.24,31.06,8372592,8996848,918.2,32.64
A1,Fri 2021-07-16 06:42:01 CEST,1061.06,8042224,8889584,918.2,31.07,8372720,8997104,918.25,32.64
A1,Fri 2021-07-16 06:42:02 CEST,1062.06,8042352,8889584,918.23,31.07,8372464,8997232,918.2,32.65
A1,Fri 2021-07-16 06:42:02 CEST,1063.06,8042096,8889712,918.18,31.07,8372336,8997232,918.17,32.65
A1,Fri 2021-07-16 06:42:03 CEST,1064.06,8042224,8889840,918.22,31.08,8372336,8997488,918.19,32.66
A1,Fri 2021-07-16 06:42:03 CEST,1065.06,8041968,8889968,918.17,31.08,8372208,8997488,918.16,32.66
A1,Fri 2021-07-16 06:42:04 CEST,1066.06,8041840,8890096,918.15,31.08,8372208,8997616,918.17,32.66
A1,Fri 2021-07-16 06:42:04 CEST,1067.06,8042096,8890224,918.22,31.09,8372336,8997616,918.2,32.66
A1,Fri 2021-07-16 06:42:05 CEST,1068.06,8041968,8890224,918.19,31.09,8372336,8997872,918.22,32.67
A1,Fri 2021-07-16 06:42:05 CEST,1069.06,8041840,8890480,918.18,31.1,8372208,8997872,918.19,32.67
A1,Fri 2021-07-16 06:42:06 CEST,1070.06,8041968,8890608,918.22,31.1,8372080,8998128,918.17,32.68
A1,Fri 2021-07-16 06:42:06 CEST,1071.06,8041968,8890480,918.21,31.1,8372336,8998128,918.23,32.68
A1,Fri 2021-07-16 06:42:07 CEST,1072.06,8041840,8890864,918.2,31.11,8372080,8998256,918.18,32.68
A1,Fri 2021-07-16 06:42:07 CEST,1073.06,8041840,8890992,918.21,31.11,8371824,8998384,918.13,32.68
A1,Fri 2021-07-16 06:42:08 CEST,1074.06,8041712,8890992,918.18,31.11,8371824,8998512,918.14,32.69
A1,Fri 2021-07-16 06:42:08 CEST,1075.06,8041584,8891120,918.16,31.12,8371824,8998512,918.14,32.69
A1,Fri 2021-07-16 06:42:09 CEST,1076.06,8041712,8891248,918.2,31.12,8371696,8998896,918.14,32.7
A1,Fri 2021-07-16 06:42:09 CEST,1077.06,8041584,8891376,918.18,31.13,8372080,8998896,918.23,32.7
A1,Fri 2021-07-16 06:42:10 CEST,1078.06,8041712,8891504,918.22,31.13,8371824,8999152,918.19,32.71
A1,Fri 2021-07-16 06:42:10 CEST,1079.06,8041968,8891504,918.28,31.13,8372080,8999152,918.25,32.71
A1,Fri 2021-07-16 06:42:11 CEST,1080.06,8041584,8891632,918.2,31.13,8371824,8999280,918.19,32.71
A1,Fri 2021-07-16 06:42:11 CEST,1081.06,8041584,8891888,918.22,31.14,8371696,8999408,918.17,32.72
A1,Fri 2021-07-16 06:42:12 CEST,1082.06,8041584,8891760,918.21,31.14,8371568,8999408,918.14,32.72
A1,Fri 2021-07-16 06:42:12 CEST,1083.06,8041712,8891760,918.24,31.14,8371952,8999536,918.24,32.72
A1,Fri 2021-07-16 06:42:13 CEST,1084.06,8041584,8892016,918.22,31.15,8371696,8999536,918.18,32.72
A1,Fri 2021-07-16 06:42:13 CEST,1085.06,8041712,8892144,918.27,31.15,8371824,8999664,918.22,32.73
A1,Fri 2021-07-16 06:42:14 CEST,1086.06,8041456,8891888,918.18,31.14,8371440,8999920,918.15,32.73
A1,Fri 2021-07-16 06:42:14 CEST,1087.06,8041712,8892272,918.27,31.15,8371696,9000048,918.22,32.74
A1,Fri 2021-07-16 06:42:15 CEST,1088.06,8041328,8892272,918.18,31.15,8371696,9000048,918.22,32.74
A1,Fri 2021-07-16 06:42:15 CEST,1089.06,8041328,8892400,918.19,31.16,8371312,9000048,918.13,32.74
A1,Fri 2021-07-16 06:42:16 CEST,1090.06,8041328,8892400,918.19,31.16,8371440,9000432,918.18,32.75
A1,Fri 2021-07-16 06:42:16 CEST,1091.06,8041584,8892528,918.26,31.16,8371568,9000176,918.2,32.74
A1,Fri 2021-07-16 06:42:17 CEST,1092.06,8041456,8892656,918.24,31.17,8371568,9000560,918.22,32.75
A1,Fri 2021-07-16 06:42:17 CEST,1093.06,8041328,8892784,918.22,31.17,8371440,9000560,918.19,32.75
A1,Fri 2021-07-16 06:42:18 CEST,1094.06,8041584,8892784,918.28,31.17,8371824,9000560,918.29,32.75
A1,Fri 2021-07-16 06:42:18 CEST,1095.06,8041328,8893040,918.24,31.18,8371568,9000816,918.24,32.76
A1,Fri 2021-07-16 06:42:19 CEST,1096.06,8041328,8893040,918.24,31.18,8371312,9000944,918.19,32.77
A1,Fri 2021-07-16 06:42:19 CEST,1097.06,8041328,8893168,918.25,31.18,8371440,9001072,918.23,32.77
A1,Fri 2021-07-16 06:42:20 CEST,1098.06,8041072,8893040,918.17,31.18,8371440,9001072,918.23,32.77
A1,Fri 2021-07-16 06:42:20 CEST,1099.06,8040944,8893040,918.14,31.18,8371184,9001072,918.17,32.77
A1,Fri 2021-07-16 06:42:21 CEST,1100.06,8041328,8893296,918.26,31.19,8371312,9001328,918.22,32.78
A1,Fri 2021-07-16 06:42:21 CEST,1101.06,8041328,8893296,918.26,31.19,8371312,9001328,918.22,32.78
A1,Fri 2021-07-16 06:42:22 CEST,1102.06,8041456,8893552,918.31,31.2,8371056,9001456,918.17,32.78
A1,Fri 2021-07-16 06:42:22 CEST,1103.06,8041072,8893424,918.2,31.19,8370800,9001712,918.12,32.79
A1,Fri 2021-07-16 06:42:23 CEST,1104.06,8041200,8893424,918.23,31.19,8371184,9001712,918.21,32.79
A1,Fri 2021-07-16 06:42:23 CEST,1105.06,8040944,8893552,918.18,31.2,8371312,9001840,918.25,32.8
A1,Fri 2021-07-16 06:42:24 CEST,1106.06,8041072,8893680,918.22,31.2,8371184,9001968,918.23,32.8
A1,Fri 2021-07-16 06:42:24 CEST,1107.06,8041200,8893552,918.24,31.2,8371056,9001968,918.2,32.8
A1,Fri 2021-07-16 06:42:25 CEST,1108.06,8041072,8893808,918.23,31.2,8370800,9002224,918.16,32.81
A1,Fri 2021-07-16 06:42:25 CEST,1109.06,8040816,8893808,918.17,31.2,8370928,9002224,918.19,32.81
A1,Fri 2021-07-16 06:42:26 CEST,1110.06,8041072,8893808,918.23,31.2,8371056,9002352,918.23,32.81
A1,Fri 2021-07-16 06:42:26 CEST,1111.06,8040816,8893936,918.18,31.21,8371056,9002608,918.25,32.82
A1,Fri 2021-07-16 06:42:27 CEST,1112.06,8040944,8893936,918.21,31.21,8370928,9002352,918.2,32.81
A1,Fri 2021-07-16 06:42:27 CEST,1113.06,8041072,8894064,918.25,31.21,8370800,9002736,918.2,32.82
A1,Fri 2021-07-16 06:42:28 CEST,1114.06,8040944,8894064,918.22,31.21,8370928,9002736,918.23,32.82
A1,Fri 2021-07-16 06:42:28 CEST,1115.06,8041200,8894064,918.28,31.21,8370928,9002736,918.23,32.82
A1,Fri 2021-07-16 06:42:29 CEST,1116.06,8040688,8894064,918.16,31.21,8371056,9002864,918.27,32.83
A1,Fri 2021-07-16 06:42:29 CEST,1117.06,8040816,8894064,918.19,31.21,8370928,9002864,918.24,32.83
A1,Fri 2021-07-16 06:42:30 CEST,1118.06,8040816,8894320,918.21,31.22,8370544,9003120,918.16,32.84
A1,Fri 2021-07-16 06:42:30 CEST,1119.06,8040816,8894320,918.21,31.22,8370544,9003120,918.16,32.84
A1,Fri 2021-07-16 06:42:31 CEST,1120.06,8040688,8894448,918.18,31.22,8370800,9002992,918.21,32.83
A1,Fri 2021-07-16 06:42:31 CEST,1121.06,8040816,8894320,918.21,31.22,8370160,9003504,918.1,32.85
A1,Fri 2021-07-16 06:42:32 CEST,1122.06,8040688,8894448,918.18,31.22,8370544,9003504,918.19,32.85
A1,Fri 2021-07-16 06:42:32 CEST,1123.06,8040944,8894576,918.26,31.23,8370416,9003632,918.17,32.85
A1,Fri 2021-07-16 06:42:33 CEST,1124.06,8040944,8894576,918.26,31.23,8370544,9003760,918.21,32.86
A1,Fri 2021-07-16 06:42:33 CEST,1125.06,8040688,8894704,918.2,31.23,8370544,9003760,918.21,32.86
A1,Fri 2021-07-16 06:42:34 CEST,1126.06,8040816,8894704,918.23,31.23,8370416,9004016,918.2,32.86
A1,Fri 2021-07-16 06:42:34 CEST,1127.06,8040944,8894832,918.27,31.24,8370544,9003888,918.22,32.86
A1,Fri 2021-07-16 06:42:35 CEST,1128.06,8040688,8894832,918.21,31.24,8370160,9004144,918.14,32.87
A1,Fri 2021-07-16 06:42:35 CEST,1129.06,8040688,8894832,918.21,31.24,8370544,9004144,918.23,32.87
A1,Fri 2021-07-16 06:42:36 CEST,1130.06,8040432,8895088,918.17,31.25,8370160,9004272,918.15,32.87
A1,Fri 2021-07-16 06:42:36 CEST,1131.06,8040304,8895216,918.15,31.25,8370160,9004272,918.15,32.87
A1,Fri 2021-07-16 06:42:37 CEST,1132.06,8040432,8895344,918.19,31.25,8370416,9004528,918.23,32.88
A1,Fri 2021-07-16 06:42:37 CEST,1133.06,8040432,8895216,918.18,31.25,8370160,9004528,918.17,32.88
A1,Fri 2021-07-16 06:42:38 CEST,1134.06,8040560,8895216,918.21,31.25,8370288,9004528,918.2,32.88
A1,Fri 2021-07-16 06:42:38 CEST,1135.06,8040304,8895472,918.16,31.26,8370032,9004784,918.16,32.89
A1,Fri 2021-07-16 06:42:39 CEST,1136.06,8040688,8895344,918.25,31.25,8370288,9004656,918.21,32.88
A1,Fri 2021-07-16 06:42:39 CEST,1137.06,8040432,8895472,918.2,31.26,8370416,9004784,918.25,32.89
A1,Fri 2021-07-16 06:42:40 CEST,1138.06,8040432,8895728,918.21,31.27,8370160,9004784,918.19,32.89
A1,Fri 2021-07-16 06:42:40 CEST,1139.06,8040688,8895728,918.28,31.27,8370160,9005040,918.21,32.9
A1,Fri 2021-07-16 06:42:41 CEST,1140.06,8040432,8895856,918.22,31.27,8370032,9005168,918.19,32.9
A1,Fri 2021-07-16 06:42:41 CEST,1141.06,8040432,8895728,918.21,31.27,8370032,9005168,918.19,32.9
A1,Fri 2021-07-16 06:42:42 CEST,1142.06,8040304,8895600,918.17,31.26,8370160,9005424,918.23,32.91
A1,Fri 2021-07-16 06:42:42 CEST,1143.06,8040304,8895856,918.19,31.27,8369904,9005552,918.18,32.91
A1,Fri 2021-07-16 06:42:43 CEST,1144.06,8040304,8896112,918.21,31.28,8369904,9005424,918.17,32.91
A1,Fri 2021-07-16 06:42:43 CEST,1145.06,8040560,8896112,918.27,31.28,8370032,9005552,918.21,32.91
A1,Fri 2021-07-16 06:42:44 CEST,1146.06,8040176,8896112,918.18,31.28,8369904,9005808,918.2,32.92
A1,Fri 2021-07-16 06:42:44 CEST,1147.06,8040176,8896240,918.19,31.28,8370032,9005808,918.23,32.92
A1,Fri 2021-07-16 06:42:45 CEST,1148.06,8040048,8896240,918.16,31.28,8369776,9005936,918.18,32.93
A1,Fri 2021-07-16 06:42:45 CEST,1149.06,8040304,8896112,918.21,31.28,8369776,9005808,918.17,32.92
A1,Fri 2021-07-16 06:42:46 CEST,1150.06,8040176,8896240,918.19,31.28,8369392,9005936,918.09,32.93
A1,Fri 2021-07-16 06:42:46 CEST,1151.06,8040304,8896368,918.23,31.29,8369648,9006192,918.17,32.93
A1,Fri 2021-07-16 06:42:47 CEST,1152.06,8040432,8896368,918.26,31.29,8369776,9006320,918.21,32.94
A1,Fri 2021-07-16 06:42:47 CEST,1153.06,8040432,8896624,918.28,31.29,8369904,9006448,918.25,32.94
A1,Fri 2021-07-16 06:42:48 CEST,1154.06,8040304,8896752,918.26,31.3,8369648,9006576,918.19,32.95
A1,Fri 2021-07-16 06:42:48 CEST,1155.06,8040304,8896624,918.25,31.29,8369648,9006320,918.18,32.94
A1,Fri 2021-07-16 06:42:49 CEST,1156.06,8040176,8896624,918.22,31.29,8369520,9006448,918.15,32.94
A1,Fri 2021-07-16 06:42:49 CEST,1157.06,8040176,8896496,918.21,31.29,8369648,9006576,918.19,32.95
A1,Fri 2021-07-16 06:42:50 CEST,1158.06,8040048,8896880,918.21,31.3,8369648,9006832,918.21,32.95
A1,Fri 2021-07-16 06:42:50 CEST,1159.06,8039920,8896624,918.16,31.29,8369648,9006960,918.22,32.96
A1,Fri 2021-07-16 06:42:51 CEST,1160.06,8040304,8896496,918.24,31.29,8369520,9006960,918.19,32.96
A1,Fri 2021-07-16 06:42:51 CEST,1161.06,8040304,8896624,918.25,31.29,8369264,9007088,918.14,32.96
A1,Fri 2021-07-16 06:42:52 CEST,1162.07,8040176,8896496,918.21,31.29,8369264,9007088,918.14,32.96
A1,Fri 2021-07-16 06:42:52 CEST,1163.06,8040176,8896624,918.22,31.29,8369392,9007344,918.19,32.97
A1,Fri 2021-07-16 06:42:53 CEST,1164.06,8040048,8896752,918.2,31.3,8369392,9007344,918.19,32.97
A1,Fri 2021-07-16 06:42:53 CEST,1165.06,8040560,8896752,918.32,31.3,8369136,9007344,918.13,32.97
A1,Fri 2021-07-16 06:42:54 CEST,1166.06,8040176,8897008,918.25,31.31,8369264,9007472,918.17,32.97
A1,Fri 2021-07-16 06:42:54 CEST,1167.06,8040176,8896880,918.24,31.3,8369392,9007600,918.21,32.98
A1,Fri 2021-07-16 06:42:55 CEST,1168.06,8040176,8897008,918.25,31.31,8369136,9007600,918.14,32.98
A1,Fri 2021-07-16 06:42:55 CEST,1169.06,8039792,8897264,918.17,31.32,8369264,9007728,918.18,32.98
A1,Fri 2021-07-16 06:42:56 CEST,1170.06,8039792,8897264,918.17,31.32,8369264,9007856,918.19,32.99
A1,Fri 2021-07-16 06:42:56 CEST,1171.06,8040048,8897392,918.24,31.32,8369136,9008112,918.18,32.99
A1,Fri 2021-07-16 06:42:57 CEST,1172.06,8040176,8897520,918.28,31.32,8369264,9008112,918.21,32.99
A1,Fri 2021-07-16 06:42:57 CEST,1173.06,8040176,8897648,918.29,31.33,8369264,9008240,918.22,33
A1,Fri 2021-07-16 06:42:58 CEST,1174.06,8039920,8897648,918.23,31.33,8369136,9008240,918.19,33
A1,Fri 2021-07-16 06:42:58 CEST,1175.06,8039920,8897520,918.22,31.32,8369008,9008240,918.16,33
A1,Fri 2021-07-16 06:42:59 CEST,1176.06,8039792,8897648,918.2,31.33,8369264,9008368,918.23,33
A1,Fri 2021-07-16 06:42:59 CEST,1177.06,8039664,8897904,918.19,31.34,8369136,9008496,918.21,33.01
A1,Fri 2021-07-16 06:43:00 CEST,1178.06,8039792,8897904,918.22,31.34,8369008,9008368,918.17,33
A1,Fri 2021-07-16 06:43:00 CEST,1179.06,8039792,8897904,918.22,31.34,8368752,9008496,918.12,33.01
A1,Fri 2021-07-16 06:43:01 CEST,1180.06,8039792,8898160,918.24,31.34,8369008,9008752,918.2,33.02
A1,Fri 2021-07-16 06:43:01 CEST,1181.06,8039536,8898160,918.17,31.34,8369392,9008752,918.29,33.02
A1,Fri 2021-07-16 06:43:02 CEST,1182.06,8039408,8898160,918.14,31.34,8369008,9008752,918.2,33.02
A1,Fri 2021-07-16 06:43:02 CEST,1183.06,8039792,8898288,918.25,31.35,8369264,9008880,918.27,33.02
A1,Fri 2021-07-16 06:43:03 CEST,1184.06,8039664,8898416,918.22,31.35,8368752,9008880,918.14,33.02
A1,Fri 2021-07-16 06:43:03 CEST,1185.06,8039664,8898416,918.22,31.35,8368880,9008880,918.17,33.02
A1,Fri 2021-07-16 06:43:04 CEST,1186.06,8039664,8898544,918.23,31.36,8368624,9009136,918.13,33.03
A1,Fri 2021-07-16 06:43:04 CEST,1187.06,8039408,8898544,918.17,31.36,8368624,9009136,918.13,33.03
A1,Fri 2021-07-16 06:43:05 CEST,1188.06,8039280,8898544,918.14,31.36,8368880,9009264,918.2,33.03
A1,Fri 2021-07-16 06:43:05 CEST,1189.06,8039408,8898672,918.18,31.36,8368624,9009392,918.15,33.04
A1,Fri 2021-07-16 06:43:06 CEST,1190.06,8039536,8898928,918.23,31.37,8368880,9009520,918.22,33.04
A1,Fri 2021-07-16 06:43:06 CEST,1191.06,8039536,8898928,918.23,31.37,8368752,9009520,918.19,33.04
A1,Fri 2021-07-16 06:43:07 CEST,1192.06,8039536,8899056,918.24,31.37,8368752,9009520,918.19,33.04
A1,Fri 2021-07-16 06:43:07 CEST,1193.06,8039408,8899056,918.21,31.37,8368624,9009904,918.19,33.05
A1,Fri 2021-07-16 06:43:08 CEST,1194.06,8039536,8899056,918.24,31.37,8368368,9009904,918.12,33.05
A1,Fri 2021-07-16 06:43:08 CEST,1195.06,8039408,8899184,918.22,31.38,8368496,9009904,918.16,33.05
A1,Fri 2021-07-16 06:43:09 CEST,1196.06,8039408,8899312,918.23,31.38,8368752,9009904,918.22,33.05
A1,Fri 2021-07-16 06:43:09 CEST,1197.06,8039280,8899440,918.2,31.39,8368624,9010288,918.21,33.06
A1,Fri 2021-07-16 06:43:10 CEST,1198.06,8039408,8899440,918.24,31.39,8369008,9010160,918.3,33.06
A1,Fri 2021-07-16 06:43:10 CEST,1199.06,8039408,8899568,918.24,31.39,8368880,9010288,918.27,33.06
A1,Fri 2021-07-16 06:43:11 CEST,1200.06,8039152,8899696,918.19,31.39,8368624,9010416,918.22,33.07
A1,Fri 2021-07-16 06:43:11 CEST,1201.06,8039408,8899824,918.26,31.4,8368496,9010416,918.19,33.07
A1,Fri 2021-07-16 06:43:12 CEST,1202.06,8039152,8899824,918.2,31.4,8368496,9010672,918.21,33.08
A1,Fri 2021-07-16 06:43:12 CEST,1203.06,8039024,8900080,918.19,31.41,8368368,9010672,918.18,33.08
A1,Fri 2021-07-16 06:43:13 CEST,1204.06,8039152,8900080,918.22,31.41,8368368,9010800,918.19,33.08
A1,Fri 2021-07-16 06:43:13 CEST,1205.06,8039152,8900208,918.23,31.41,8368496,9010928,918.23,33.08
A1,Fri 2021-07-16 06:43:14 CEST,1206.06,8038896,8900336,918.18,31.41,8368240,9011184,918.18,33.09
A1,Fri 2021-07-16 06:43:14 CEST,1207.06,8039024,8900464,918.22,31.42,8368496,9011056,918.24,33.09
A1,Fri 2021-07-16 06:43:15 CEST,1208.06,8038896,8900592,918.19,31.42,8368240,9011184,918.18,33.09
A1,Fri 2021-07-16 06:43:15 CEST,1209.06,8038896,8900464,918.19,31.42,8368240,9011312,918.19,33.1
A1,Fri 2021-07-16 06:43:16 CEST,1210.06,8038768,8900720,918.17,31.43,8368368,9011312,918.22,33.1
A1,Fri 2021-07-16 06:43:16 CEST,1211.06,8039024,8900848,918.24,31.43,8368240,9011440,918.2,33.1
A1,Fri 2021-07-16 06:43:17 CEST,1212.06,8038896,8901232,918.24,31.44,8368112,9011568,918.18,33.11
A1,Fri 2021-07-16 06:43:17 CEST,1213.06,8038768,8901232,918.21,31.44,8368240,9011696,918.22,33.11
A1,Fri 2021-07-16 06:43:18 CEST,1214.06,8038384,8901232,918.12,31.44,8368112,9011696,918.19,33.11
A1,Fri 2021-07-16 06:43:18 CEST,1215.06,8038768,8901488,918.23,31.45,8367728,9011952,918.12,33.12
A1,Fri 2021-07-16 06:43:19 CEST,1216.06,8038512,8901360,918.16,31.45,8367856,9011824,918.14,33.11
A1,Fri 2021-07-16 06:43:19 CEST,1217.06,8038512,8901616,918.18,31.46,8367856,9011824,918.14,33.11
A1,Fri 2021-07-16 06:43:20 CEST,1218.06,8038384,8901744,918.15,31.46,8368112,9011952,918.21,33.12
A1,Fri 2021-07-16 06:43:20 CEST,1219.06,8038768,8901872,918.26,31.46,8367856,9012336,918.18,33.13
A1,Fri 2021-07-16 06:43:21 CEST,1220.06,8038896,8902128,918.31,31.47,8368112,9012208,918.23,33.13
A1,Fri 2021-07-16 06:43:21 CEST,1221.06,8038640,8902128,918.24,31.47,8367984,9012464,918.21,33.13
A1,Fri 2021-07-16 06:43:22 CEST,1222.06,8038512,8902256,918.22,31.48,8367600,9012464,918.12,33.13
A1,Fri 2021-07-16 06:43:22 CEST,1223.06,8038000,8902384,918.11,31.48,8367600,9012592,918.13,33.14
A1,Fri 2021-07-16 06:43:23 CEST,1224.06,8038384,8902640,918.22,31.49,8367856,9012720,918.2,33.14
A1,Fri 2021-07-16 06:43:23 CEST,1225.06,8038384,8902768,918.23,31.49,8367984,9012720,918.23,33.14
