Time GPS,Mission time,MGT-X raw,MGT-Y raw,MGT-Z raw,MGT-X mgauss,MGT-Y mgauss,MGT-Z mgauss,ACC-X raw,ACC-Y raw,ACC-Z raw,ACC-X mg,ACC-Y mg,ACC-Z mg,GYRO-X raw,GYRO-Y raw,GYRO-Z raw,GYRO-X mdps,GYRO-Y mdps,GYRO-Z mdps,Temp raw,Temp Celsius
Thu 1970-01-01 01:00:00 CET,1912.04,422,-146,1909,59.080002,-20.440001,267.260010,-24,-52,1344,-17.568001,-38.063999,983.807983,105,47,46,7350.000000,3290.000000,3220.000000,192,36.718750
Thu 1970-01-01 01:00:00 CET,1913.04,478,-150,1934,66.919998,-21.000000,270.760010,-22,-52,1350,-16.104000,-38.063999,988.200012,111,53,42,7770.000000,3710.000000,2940.000000,192,36.718750
Thu 1970-01-01 01:00:00 CET,1914.04,460,-111,1933,64.400002,-15.540000,270.619995,-19,-48,1344,-13.908000,-35.136002,983.807983,112,52,40,7840.000000,3640.000000,2800.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1915.04,408,-129,1871,57.119999,-18.059999,261.940002,-21,-48,1344,-15.372000,-35.136002,983.807983,109,52,40,7630.000000,3640.000000,2800.000000,192,36.718750
Thu 1970-01-01 01:00:00 CET,1916.04,475,-163,1785,66.500000,-22.820000,249.899994,-19,-50,1343,-13.908000,-36.599998,983.075989,106,53,43,7420.000000,3710.000000,3010.000000,191,36.657715
Thu 1970-01-01 01:00:00 CET,1917.04,466,-175,1866,65.239998,-24.500000,261.239990,-23,-53,1341,-16.836000,-38.796001,981.612000,109,51,41,7630.000000,3570.000000,2870.000000,191,36.657715
Thu 1970-01-01 01:00:00 CET,1918.04,457,-126,1851,63.980000,-17.639999,259.140015,-24,-54,1344,-17.568001,-39.528000,983.807983,110,50,38,7700.000000,3500.000000,2660.000000,192,36.718750
Thu 1970-01-01 01:00:00 CET,1919.04,502,-153,1920,70.279999,-21.420000,268.799988,-23,-55,1346,-16.836000,-40.259998,985.271973,110,51,39,7700.000000,3570.000000,2730.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1920.04,467,-147,1873,65.379997,-20.580000,262.220001,-23,-53,1343,-16.836000,-38.796001,983.075989,110,48,39,7700.000000,3360.000000,2730.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1921.04,472,-159,1858,66.080002,-22.260000,260.119995,-23,-51,1345,-16.836000,-37.332001,984.539978,109,46,42,7630.000000,3220.000000,2940.000000,192,36.718750
Thu 1970-01-01 01:00:00 CET,1922.04,444,-156,1917,62.160000,-21.840000,268.380005,-26,-49,1347,-19.032000,-35.868000,986.003967,115,49,43,8050.000000,3430.000000,3010.000000,188,36.474609
Thu 1970-01-01 01:00:00 CET,1923.04,464,-155,1925,64.959999,-21.700001,269.500000,-24,-49,1343,-17.568001,-35.868000,983.075989,112,51,44,7840.000000,3570.000000,3080.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1924.04,462,-121,1862,64.680000,-16.940001,260.679993,-27,-49,1344,-19.764000,-35.868000,983.807983,113,52,43,7910.000000,3640.000000,3010.000000,191,36.657715
Thu 1970-01-01 01:00:00 CET,1925.04,437,-82,1832,61.180000,-11.480000,256.480011,-23,-52,1344,-16.836000,-38.063999,983.807983,114,51,42,7980.000000,3570.000000,2940.000000,193,36.779785
Thu 1970-01-01 01:00:00 CET,1926.04,495,-139,1845,69.300003,-19.460001,258.299988,-25,-54,1343,-18.299999,-39.528000,983.075989,114,45,46,7980.000000,3150.000000,3220.000000,192,36.718750
Thu 1970-01-01 01:00:00 CET,1927.04,448,-127,1880,62.720001,-17.780001,263.200012,-22,-52,1349,-16.104000,-38.063999,987.468018,111,47,41,7770.000000,3290.000000,2870.000000,190,36.596680
Thu 1970-01-01 01:00:00 CET,1928.04,465,-144,1906,65.099998,-20.160000,266.839996,-24,-50,1342,-17.568001,-36.599998,982.343994,114,53,41,7980.000000,3710.000000,2870.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,1929.04,474,-179,1836,66.360001,-25.059999,257.040009,-24,-50,1349,-17.568001,-36.599998,987.468018,114,49,43,7980.000000,3430.000000,3010.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,1930.04,462,-117,1871,64.680000,-16.379999,261.940002,-27,-53,1344,-19.764000,-38.796001,983.807983,111,47,42,7770.000000,3290.000000,2940.000000,191,36.657715
Thu 1970-01-01 01:00:00 CET,1931.04,406,-102,1747,56.840000,-14.280000,244.580002,-26,-52,1350,-19.032000,-38.063999,988.200012,106,51,43,7420.000000,3570.000000,3010.000000,192,36.718750
Thu 1970-01-01 01:00:00 CET,1932.04,465,-160,1901,65.099998,-22.400000,266.140015,-26,-52,1345,-19.032000,-38.063999,984.539978,109,47,43,7630.000000,3290.000000,3010.000000,190,36.596680
Thu 1970-01-01 01:00:00 CET,1933.04,391,-80,1832,54.740002,-11.200000,256.480011,-22,-54,1344,-16.104000,-39.528000,983.807983,114,49,42,7980.000000,3430.000000,2940.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1934.04,419,-86,1844,58.660000,-12.040000,258.160004,-22,-52,1348,-16.104000,-38.063999,986.735962,109,49,39,7630.000000,3430.000000,2730.000000,193,36.779785
Thu 1970-01-01 01:00:00 CET,1935.04,426,-138,1835,59.639999,-19.320000,256.899994,-23,-52,1347,-16.836000,-38.063999,986.003967,109,48,44,7630.000000,3360.000000,3080.000000,193,36.779785
Thu 1970-01-01 01:00:00 CET,1936.04,481,-132,1918,67.340004,-18.480000,268.519989,-26,-48,1338,-19.032000,-35.136002,979.416016,111,50,40,7770.000000,3500.000000,2800.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,1937.04,382,-120,1922,53.480000,-16.799999,269.079987,-24,-52,1334,-17.568001,-38.063999,976.487976,108,47,38,7560.000000,3290.000000,2660.000000,190,36.596680
Thu 1970-01-01 01:00:00 CET,1938.04,378,-128,1845,52.920002,-17.920000,258.299988,-30,-56,1344,-21.959999,-40.992001,983.807983,109,55,41,7630.000000,3850.000000,2870.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1939.04,456,-110,1913,63.840000,-15.400000,267.820007,-26,-54,1345,-19.032000,-39.528000,984.539978,103,45,43,7210.000000,3150.000000,3010.000000,195,36.901855
Thu 1970-01-01 01:00:00 CET,1940.04,400,-123,1895,56.000000,-17.219999,265.299988,-24,-51,1341,-17.568001,-37.332001,981.612000,108,47,40,7560.000000,3290.000000,2800.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1941.04,445,-90,1870,62.299999,-12.600000,261.799988,-27,-54,1347,-19.764000,-39.528000,986.003967,116,47,38,8120.000000,3290.000000,2660.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1942.04,423,-68,1943,59.220001,-9.520000,272.019989,-26,-51,1343,-19.032000,-37.332001,983.075989,106,50,40,7420.000000,3500.000000,2800.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1943.04,470,-81,1945,65.800003,-11.340000,272.299988,-24,-53,1344,-17.568001,-38.796001,983.807983,110,47,44,7700.000000,3290.000000,3080.000000,191,36.657715
Thu 1970-01-01 01:00:00 CET,1944.04,442,-98,1873,61.880001,-13.720000,262.220001,-25,-52,1348,-18.299999,-38.063999,986.735962,106,45,44,7420.000000,3150.000000,3080.000000,192,36.718750
Thu 1970-01-01 01:00:00 CET,1945.04,425,-136,1823,59.500000,-19.040001,255.220001,-29,-50,1343,-21.228001,-36.599998,983.075989,112,51,44,7840.000000,3570.000000,3080.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,1946.04,407,-83,1889,56.980000,-11.620000,264.459991,-24,-49,1344,-17.568001,-35.868000,983.807983,111,45,43,7770.000000,3150.000000,3010.000000,192,36.718750
Thu 1970-01-01 01:00:00 CET,1947.04,431,-121,1860,60.340000,-16.940001,260.399994,-21,-49,1344,-15.372000,-35.868000,983.807983,105,53,41,7350.000000,3710.000000,2870.000000,195,36.901855
Thu 1970-01-01 01:00:00 CET,1948.04,418,-60,1919,58.520000,-8.400000,268.660004,-22,-53,1341,-16.104000,-38.796001,981.612000,109,47,40,7630.000000,3290.000000,2800.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1949.04,434,-167,1855,60.760002,-23.379999,259.700012,-22,-50,1347,-16.104000,-36.599998,986.003967,110,48,41,7700.000000,3360.000000,2870.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1950.04,423,-128,1835,59.220001,-17.920000,256.899994,-27,-53,1341,-19.764000,-38.796001,981.612000,110,51,42,7700.000000,3570.000000,2940.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,1951.04,433,-110,1934,60.619999,-15.400000,270.760010,-23,-51,1343,-16.836000,-37.332001,983.075989,113,49,43,7910.000000,3430.000000,3010.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,1952.04,486,-148,1943,68.040001,-20.719999,272.019989,-25,-54,1345,-18.299999,-39.528000,984.539978,113,51,44,7910.000000,3570.000000,3080.000000,195,36.901855
Thu 1970-01-01 01:00:00 CET,1953.04,452,-105,1907,63.279999,-14.700000,266.980011,-22,-51,1340,-16.104000,-37.332001,980.880005,110,51,42,7700.000000,3570.000000,2940.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,1954.04,390,-169,1934,54.599998,-23.660000,270.760010,-27,-52,1345,-19.764000,-38.063999,984.539978,109,48,38,7630.000000,3360.000000,2660.000000,195,36.901855
Thu 1970-01-01 01:00:00 CET,1955.04,434,-135,1870,60.760002,-18.900000,261.799988,-23,-56,1343,-16.836000,-40.992001,983.075989,114,52,43,7980.000000,3640.000000,3010.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1956.04,418,-124,1976,58.520000,-17.360001,276.640015,-21,-54,1345,-15.372000,-39.528000,984.539978,112,49,43,7840.000000,3430.000000,3010.000000,193,36.779785
Thu 1970-01-01 01:00:00 CET,1957.04,439,-115,1931,61.459999,-16.100000,270.339996,-29,-54,1341,-21.228001,-39.528000,981.612000,110,47,43,7700.000000,3290.000000,3010.000000,192,36.718750
Thu 1970-01-01 01:00:00 CET,1958.04,423,-150,1974,59.220001,-21.000000,276.360016,-26,-56,1343,-19.032000,-40.992001,983.075989,108,52,42,7560.000000,3640.000000,2940.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1959.04,459,-149,1994,64.260002,-20.860001,279.160004,-27,-52,1347,-19.764000,-38.063999,986.003967,117,49,42,8190.000000,3430.000000,2940.000000,192,36.718750
Thu 1970-01-01 01:00:00 CET,1960.04,412,-131,1897,57.680000,-18.340000,265.579987,-25,-51,1349,-18.299999,-37.332001,987.468018,116,55,44,8120.000000,3850.000000,3080.000000,193,36.779785
Thu 1970-01-01 01:00:00 CET,1961.04,425,-155,1898,59.500000,-21.700001,265.720001,-26,-49,1346,-19.032000,-35.868000,985.271973,116,50,44,8120.000000,3500.000000,3080.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,1962.04,397,-121,1871,55.580002,-16.940001,261.940002,-24,-52,1348,-17.568001,-38.063999,986.735962,111,48,42,7770.000000,3360.000000,2940.000000,193,36.779785
Thu 1970-01-01 01:00:00 CET,1963.04,453,-123,1912,63.420002,-17.219999,267.679993,-21,-52,1343,-15.372000,-38.063999,983.075989,113,50,41,7910.000000,3500.000000,2870.000000,193,36.779785
Thu 1970-01-01 01:00:00 CET,1964.04,396,-162,1890,55.439999,-22.680000,264.600006,-20,-52,1344,-14.639999,-38.063999,983.807983,110,51,42,7700.000000,3570.000000,2940.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1965.04,426,-128,1843,59.639999,-17.920000,258.019989,-22,-52,1341,-16.104000,-38.063999,981.612000,114,52,41,7980.000000,3640.000000,2870.000000,192,36.718750
Thu 1970-01-01 01:00:00 CET,1966.04,400,-99,1965,56.000000,-13.860000,275.100006,-27,-53,1343,-19.764000,-38.796001,983.075989,114,47,40,7980.000000,3290.000000,2800.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1967.04,444,-137,1895,62.160000,-19.180000,265.299988,-26,-52,1346,-19.032000,-38.063999,985.271973,110,54,41,7700.000000,3780.000000,2870.000000,195,36.901855
Thu 1970-01-01 01:00:00 CET,1968.04,395,-138,1905,55.299999,-19.320000,266.700012,-20,-54,1348,-14.639999,-39.528000,986.735962,112,49,41,7840.000000,3430.000000,2870.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1969.04,379,-150,1932,53.060001,-21.000000,270.480011,-20,-52,1345,-14.639999,-38.063999,984.539978,112,51,40,7840.000000,3570.000000,2800.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1970.04,416,-139,1922,58.240002,-19.460001,269.079987,-28,-53,1347,-20.496000,-38.796001,986.003967,116,52,41,8120.000000,3640.000000,2870.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1971.04,425,-185,1915,59.500000,-25.900000,268.100006,-25,-55,1348,-18.299999,-40.259998,986.735962,109,48,40,7630.000000,3360.000000,2800.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,1972.04,419,-139,1915,58.660000,-19.460001,268.100006,-24,-52,1348,-17.568001,-38.063999,986.735962,113,50,44,7910.000000,3500.000000,3080.000000,198,37.084961
Thu 1970-01-01 01:00:00 CET,1973.04,428,-166,1898,59.920002,-23.240000,265.720001,-27,-51,1348,-19.764000,-37.332001,986.735962,112,47,38,7840.000000,3290.000000,2660.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,1974.04,447,-142,1916,62.580002,-19.879999,268.239990,-23,-51,1343,-16.836000,-37.332001,983.075989,117,51,42,8190.000000,3570.000000,2940.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1975.04,417,-172,1835,58.380001,-24.080000,256.899994,-26,-53,1347,-19.032000,-38.796001,986.003967,109,45,42,7630.000000,3150.000000,2940.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,1976.04,456,-137,1831,63.840000,-19.180000,256.339996,-26,-52,1343,-19.032000,-38.063999,983.075989,110,48,46,7700.000000,3360.000000,3220.000000,198,37.084961
Thu 1970-01-01 01:00:00 CET,1977.04,430,-136,1864,60.200001,-19.040001,260.959991,-22,-51,1346,-16.104000,-37.332001,985.271973,115,46,40,8050.000000,3220.000000,2800.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,1978.04,402,-142,1848,56.279999,-19.879999,258.720001,-32,-55,1347,-23.424000,-40.259998,986.003967,115,53,40,8050.000000,3710.000000,2800.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1979.04,443,-131,1916,62.020000,-18.340000,268.239990,-24,-51,1344,-17.568001,-37.332001,983.807983,119,49,42,8330.000000,3430.000000,2940.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,1980.04,436,-168,1886,61.040001,-23.520000,264.040009,-25,-48,1339,-18.299999,-35.136002,980.148010,111,47,41,7770.000000,3290.000000,2870.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,1981.04,437,-132,1867,61.180000,-18.480000,261.380005,-21,-52,1342,-15.372000,-38.063999,982.343994,106,55,39,7420.000000,3850.000000,2730.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,1982.04,488,-138,1893,68.320000,-19.320000,265.019989,-22,-47,1345,-16.104000,-34.403999,984.539978,113,51,39,7910.000000,3570.000000,2730.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,1983.04,450,-205,1897,63.000000,-28.700001,265.579987,-21,-48,1343,-15.372000,-35.136002,983.075989,110,51,41,7700.000000,3570.000000,2870.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,1984.04,485,-111,1883,67.900002,-15.540000,263.619995,-22,-53,1344,-16.104000,-38.796001,983.807983,112,49,40,7840.000000,3430.000000,2800.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1985.04,420,-123,1874,58.799999,-17.219999,262.360016,-24,-53,1348,-17.568001,-38.796001,986.735962,116,47,42,8120.000000,3290.000000,2940.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1986.04,452,-107,1947,63.279999,-14.980000,272.579987,-27,-52,1343,-19.764000,-38.063999,983.075989,114,49,41,7980.000000,3430.000000,2870.000000,193,36.779785
Thu 1970-01-01 01:00:00 CET,1987.04,427,-122,1883,59.779999,-17.080000,263.619995,-26,-54,1345,-19.032000,-39.528000,984.539978,109,52,42,7630.000000,3640.000000,2940.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,1988.04,455,-155,1868,63.700001,-21.700001,261.519989,-22,-54,1346,-16.104000,-39.528000,985.271973,109,48,43,7630.000000,3360.000000,3010.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1989.04,486,-142,1825,68.040001,-19.879999,255.500000,-29,-48,1348,-21.228001,-35.136002,986.735962,115,49,42,8050.000000,3430.000000,2940.000000,195,36.901855
Thu 1970-01-01 01:00:00 CET,1990.04,420,-114,1907,58.799999,-15.960000,266.980011,-22,-48,1339,-16.104000,-35.136002,980.148010,111,47,44,7770.000000,3290.000000,3080.000000,195,36.901855
Thu 1970-01-01 01:00:00 CET,1991.04,487,-93,1914,68.180000,-13.020000,267.959991,-19,-47,1340,-13.908000,-34.403999,980.880005,111,51,42,7770.000000,3570.000000,2940.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,1992.04,482,-127,1901,67.480003,-17.780001,266.140015,-23,-50,1339,-16.836000,-36.599998,980.148010,110,49,43,7700.000000,3430.000000,3010.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1993.04,435,-159,1866,60.900002,-22.260000,261.239990,-30,-48,1323,-21.959999,-35.136002,968.435974,109,51,44,7630.000000,3570.000000,3080.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,1994.04,445,-122,1903,62.299999,-17.080000,266.420013,-26,-53,1346,-19.032000,-38.796001,985.271973,107,52,36,7490.000000,3640.000000,2520.000000,195,36.901855
Thu 1970-01-01 01:00:00 CET,1995.04,380,-97,1855,53.200001,-13.580000,259.700012,-25,-51,1341,-18.299999,-37.332001,981.612000,109,48,41,7630.000000,3360.000000,2870.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,1996.04,422,-136,1956,59.080002,-19.040001,273.839996,-17,-46,1346,-12.444000,-33.672001,985.271973,115,49,41,8050.000000,3430.000000,2870.000000,195,36.901855
Thu 1970-01-01 01:00:00 CET,1997.04,500,-138,1940,70.000000,-19.320000,271.600006,-17,-47,1346,-12.444000,-34.403999,985.271973,115,51,42,8050.000000,3570.000000,2940.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,1998.04,423,-141,1971,59.220001,-19.740000,275.940002,-19,-51,1344,-13.908000,-37.332001,983.807983,105,54,38,7350.000000,3780.000000,2660.000000,195,36.901855
Thu 1970-01-01 01:00:00 CET,1999.04,509,-129,1877,71.260002,-18.059999,262.779999,-24,-60,1347,-17.568001,-43.919998,986.003967,110,54,41,7700.000000,3780.000000,2870.000000,193,36.779785
Thu 1970-01-01 01:00:00 CET,2000.04,491,-186,1860,68.739998,-26.040001,260.399994,-25,-54,1348,-18.299999,-39.528000,986.735962,112,51,38,7840.000000,3570.000000,2660.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,2001.04,474,-132,1966,66.360001,-18.480000,275.239990,-24,-48,1345,-17.568001,-35.136002,984.539978,117,51,44,8190.000000,3570.000000,3080.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,2002.04,465,-105,1915,65.099998,-14.700000,268.100006,-23,-47,1343,-16.836000,-34.403999,983.075989,118,49,41,8260.000000,3430.000000,2870.000000,195,36.901855
Thu 1970-01-01 01:00:00 CET,2003.04,452,-100,1895,63.279999,-14.000000,265.299988,-20,-53,1341,-14.639999,-38.796001,981.612000,107,50,42,7490.000000,3500.000000,2940.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,2004.04,448,-133,1951,62.720001,-18.620001,273.140015,-25,-51,1340,-18.299999,-37.332001,980.880005,106,52,41,7420.000000,3640.000000,2870.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,2005.04,439,-121,1935,61.459999,-16.940001,270.899994,-25,-45,1345,-18.299999,-32.939999,984.539978,111,54,38,7770.000000,3780.000000,2660.000000,199,37.145996
Thu 1970-01-01 01:00:00 CET,2006.04,480,-172,1961,67.199997,-24.080000,274.540009,-9,-56,1347,-6.588000,-40.992001,986.003967,116,50,-120,8120.000000,3500.000000,-8400.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,2007.04,-755,-278,1847,-105.699997,-38.920002,258.579987,-23,-61,1349,-16.836000,-44.652000,987.468018,111,66,-97,7770.000000,4620.000000,-6790.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,2008.04,-2234,706,1824,-312.760010,98.840004,255.360001,-6,-65,1343,-4.392000,-47.579998,983.075989,110,50,271,7700.000000,3500.000000,18970.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,2009.04,-2295,864,1901,-321.299988,120.959999,266.140015,-2,-57,1342,-1.464000,-41.723999,982.343994,110,44,42,7700.000000,3080.000000,2940.000000,198,37.084961
Thu 1970-01-01 01:00:00 CET,2010.04,-2284,853,1957,-319.760010,119.419998,273.980011,-3,-62,1341,-2.196000,-45.383999,981.612000,111,51,24,7770.000000,3570.000000,1680.000000,199,37.145996
Thu 1970-01-01 01:00:00 CET,2011.04,-2273,826,1891,-318.220001,115.639999,264.739990,-3,-46,1344,-2.196000,-33.672001,983.807983,106,49,44,7420.000000,3430.000000,3080.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,2012.04,-2243,857,1883,-314.019989,119.980003,263.619995,-2,-41,1344,-1.464000,-30.011999,983.807983,108,48,38,7560.000000,3360.000000,2660.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,2013.04,-2218,930,1812,-310.519989,130.199997,253.680008,-7,-46,1349,-5.124000,-33.672001,987.468018,114,51,42,7980.000000,3570.000000,2940.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,2014.04,-2215,883,1799,-310.100006,123.620003,251.860001,-7,-40,1342,-5.124000,-29.279999,982.343994,114,49,42,7980.000000,3430.000000,2940.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,2015.04,-2257,868,1916,-315.980011,121.520004,268.239990,-3,-43,1346,-2.196000,-31.476000,985.271973,113,56,45,7910.000000,3920.000000,3150.000000,195,36.901855
Thu 1970-01-01 01:00:00 CET,2016.04,-2212,890,1873,-309.679993,124.599998,262.220001,-5,-42,1346,-3.660000,-30.743999,985.271973,111,53,41,7770.000000,3710.000000,2870.000000,199,37.145996
Thu 1970-01-01 01:00:00 CET,2017.04,-2219,881,1833,-310.660004,123.340004,256.619995,-7,-46,1342,-5.124000,-33.672001,982.343994,114,52,39,7980.000000,3640.000000,2730.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,2018.04,-2158,868,1805,-302.119995,121.520004,252.699997,-8,-43,1345,-5.856000,-31.476000,984.539978,116,48,41,8120.000000,3360.000000,2870.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,2019.04,-2224,879,1828,-311.360016,123.059998,255.919998,-7,-44,1344,-5.124000,-32.208000,983.807983,110,47,38,7700.000000,3290.000000,2660.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,2020.04,-2208,844,1916,-309.119995,118.160004,268.239990,-10,-43,1346,-7.320000,-31.476000,985.271973,114,50,40,7980.000000,3500.000000,2800.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,2021.04,-2255,870,1884,-315.700012,121.800003,263.760010,-5,-46,1345,-3.660000,-33.672001,984.539978,109,49,44,7630.000000,3430.000000,3080.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,2022.04,-2187,875,1874,-306.179993,122.500000,262.360016,-6,-41,1341,-4.392000,-30.011999,981.612000,108,45,43,7560.000000,3150.000000,3010.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,2023.04,-2188,837,1879,-306.320007,117.180000,263.059998,-9,-40,1345,-6.588000,-29.279999,984.539978,114,51,44,7980.000000,3570.000000,3080.000000,194,36.840820
Thu 1970-01-01 01:00:00 CET,2024.04,-2207,865,1926,-308.980011,121.099998,269.640015,-8,-45,1346,-5.856000,-32.939999,985.271973,114,50,42,7980.000000,3500.000000,2940.000000,198,37.084961
Thu 1970-01-01 01:00:00 CET,2025.04,-2229,814,1895,-312.059998,113.959999,265.299988,-4,-43,1342,-2.928000,-31.476000,982.343994,113,45,40,7910.000000,3150.000000,2800.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,2026.04,-2171,833,1861,-303.940002,116.620003,260.540009,-11,-38,1346,-8.052000,-27.816000,985.271973,117,49,40,8190.000000,3430.000000,2800.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,2027.04,-2264,898,1883,-316.959991,125.720001,263.619995,-4,-42,1346,-2.928000,-30.743999,985.271973,113,50,42,7910.000000,3500.000000,2940.000000,198,37.084961
Thu 1970-01-01 01:00:00 CET,2028.04,-2252,845,1881,-315.279999,118.300003,263.339996,-5,-47,1342,-3.660000,-34.403999,982.343994,110,54,46,7700.000000,3780.000000,3220.000000,198,37.084961
Thu 1970-01-01 01:00:00 CET,2029.04,-2264,889,1848,-316.959991,124.459999,258.720001,-4,-43,1346,-2.928000,-31.476000,985.271973,114,53,41,7980.000000,3710.000000,2870.000000,198,37.084961
Thu 1970-01-01 01:00:00 CET,2030.04,-2252,852,1853,-315.279999,119.279999,259.420013,-4,-44,1348,-2.928000,-32.208000,986.735962,109,50,41,7630.000000,3500.000000,2870.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,2031.04,-2233,847,1763,-312.619995,118.580002,246.820007,-8,-40,1342,-5.856000,-29.279999,982.343994,115,52,41,8050.000000,3640.000000,2870.000000,199,37.145996
Thu 1970-01-01 01:00:00 CET,2032.04,-2238,890,1844,-313.320007,124.599998,258.160004,-5,-46,1346,-3.660000,-33.672001,985.271973,110,51,40,7700.000000,3570.000000,2800.000000,195,36.901855
Thu 1970-01-01 01:00:00 CET,2033.04,-2259,870,1904,-316.260010,121.800003,266.559998,-5,-42,1344,-3.660000,-30.743999,983.807983,116,52,44,8120.000000,3640.000000,3080.000000,200,37.207031
Thu 1970-01-01 01:00:00 CET,2034.04,-2250,864,1899,-315.000000,120.959999,265.860016,-7,-40,1344,-5.124000,-29.279999,983.807983,113,49,41,7910.000000,3430.000000,2870.000000,197,37.023926
Thu 1970-01-01 01:00:00 CET,2035.04,-2261,864,1909,-316.540009,120.959999,267.260010,-5,-45,1346,-3.660000,-32.939999,985.271973,112,52,40,7840.000000,3640.000000,2800.000000,200,37.207031
Thu 1970-01-01 01:00:00 CET,2036.04,-2288,877,1909,-320.320007,122.779999,267.260010,-9,-44,1345,-6.588000,-32.208000,984.539978,109,51,42,7630.000000,3570.000000,2940.000000,198,37.084961
Thu 1970-01-01 01:00:00 CET,2037.04,-2252,847,1904,-315.279999,118.580002,266.559998,-2,-44,1342,-1.464000,-32.208000,982.343994,107,52,43,7490.000000,3640.000000,3010.000000,198,37.084961
Thu 1970-01-01 01:00:00 CET,2038.04,-2232,876,1903,-312.480011,122.639999,266.420013,-6,-40,1342,-4.392000,-29.279999,982.343994,110,50,44,7700.000000,3500.000000,3080.000000,195,36.901855
Thu 1970-01-01 01:00:00 CET,2039.04,-2245,910,1892,-314.299988,127.400002,264.880005,-9,-42,1341,-6.588000,-30.743999,981.612000,110,48,41,7700.000000,3360.000000,2870.000000,196,36.962891
Thu 1970-01-01 01:00:00 CET,2040.04,-2245,841,1932,-314.299988,117.739998,270.480011,-1,-42,1343,-0.732000,-30.743999,983.075989,110,52,45,7700.000000,3640.000000,3150.000000,196,36.962891
