277.614509,16.5,15.5,15.5,16.5,15.5
278.864497,16.5,15.5,15.5,15.5,15.5
280.114801,16.5,15.5,15.5,16.5,15.5
280.114801,16.5,15.5,16.5,16.5,15.5
281.363595,16.5,15.5,16.5,16.5,15.5
282.614486,16.5,15.5,16.5,15.5,15.5
283.864525,16.5,15.5,16.5,15.5,15.5
285.116086,16.5,15.5,16.5,15.5,15.5
285.116086,16.5,15.5,16.5,15.5,15.5
286.364532,16.5,15.5,16.5,15.5,15.5
287.614467,16.5,15.5,16.5,15.5,15.5
288.864476,16.5,15.5,16.5,15.5,15.5
290.116096,16.5,15.5,16.5,15.5,15.5
290.116096,16.5,15.5,16.5,15.5,15.5
291.364521,16.5,15.5,16.5,15.5,15.5
292.613602,16.5,15.5,16.5,15.5,15.5
293.864024,16.5,15.5,16.5,15.5,15.5
295.116133,16.5,15.5,16.5,15.5,15.5
295.116133,16.5,15.5,16.5,15.5,15.5
296.364497,16.5,15.5,16.5,15.5,15.5
297.614484,16.5,15.5,16.5,15.5,15.5
298.864494,16.5,15.5,16.5,15.5,15.5
300.115979,16.5,15.5,16.5,15.5,15.5
300.115979,16.5,15.5,16.5,15.5,15.5
301.364506,16.5,15.5,16.5,15.5,15.5
302.614496,16.5,15.5,16.5,15.5,15.5
303.864476,16.5,15.5,16.5,15.5,15.5
305.117604,16.5,15.5,16.5,15.5,15.5
305.117604,16.5,15.5,16.5,15.5,15.5
306.364024,16.5,15.5,16.5,15.5,15.5
307.61452,16.5,15.5,16.5,15.5,15.5
308.864512,16.5,15.5,16.5,15.5,15.5
310.116028,16.5,15.5,16.5,15.5,15.5
310.116028,16.5,15.5,16.5,15.5,15.5
311.364489,16.5,15.5,16.5,15.5,15.5
312.614514,16.5,15.5,16.5,15.5,15.5
313.8645,16.5,15.5,16.5,15.5,15.5
315.116064,16.5,15.5,16.5,15.5,15.5
315.116064,16.5,15.5,16.5,15.5,15.5
316.364525,16.5,15.5,16.5,15.5,15.5
317.614447,17.5,15.5,16.5,15.5,15.5
318.864023,16.5,15.5,16.5,15.5,15.5
320.115971,17.5,15.5,16.5,15.5,15.5
320.115971,17.5,15.5,16.5,15.5,15.5
321.364555,17.5,15.5,16.5,15.5,15.5
322.614529,17.5,15.5,16.5,15.5,15.5
323.863599,17.5,15.5,16.5,15.5,15.5
325.116204,17.5,15.5,16.5,15.5,15.5
325.116204,17.5,15.5,16.5,15.5,15.5
326.36453,17.5,15.5,16.5,15.5,15.5
327.614547,17.5,15.5,16.5,15.5,15.5
328.864537,17.5,15.5,16.5,15.5,15.5
330.115936,17.5,15.5,16.5,15.5,15.5
330.115936,17.5,15.5,16.5,15.5,15.5
331.364563,17.5,15.5,16.5,15.5,15.5
332.612306,17.5,15.5,16.5,15.5,15.5
333.86451,17.5,15.5,16.5,15.5,15.5
335.116116,17.5,15.5,16.5,15.5,15.5
335.116116,17.5,15.5,16.5,15.5,15.5
336.364526,17.5,15.5,16.5,15.5,15.5
337.614548,17.5,15.5,16.5,15.5,15.5
338.864518,17.5,15.5,16.5,15.5,15.5
340.116025,17.5,15.5,16.5,15.5,15.5
340.116025,18.5,15.5,16.5,15.5,15.5
341.364513,18.5,15.5,16.5,15.5,15.5
342.614542,18.5,15.5,16.5,15.5,15.5
343.863599,17.5,15.5,16.5,15.5,15.5
345.114978,17.5,15.5,17.5,15.5,15.5
345.114978,17.5,15.5,16.5,15.5,15.5
346.364527,17.5,15.5,16.5,15.5,15.5
347.614499,17.5,15.5,16.5,15.5,15.5
348.864491,18.5,15.5,16.5,15.5,15.5
350.117308,18.5,15.5,16.5,15.5,15.5
350.117308,18.5,15.5,16.5,15.5,15.5
351.364526,18.5,15.5,16.5,15.5,15.5
352.614477,18.5,15.5,17.5,15.5,15.5
353.864513,18.5,15.5,17.5,15.5,15.5
355.116334,18.5,15.5,17.5,15.5,15.5
355.116334,18.5,15.5,17.5,15.5,15.5
356.364495,18.5,15.5,17.5,15.5,15.5
357.612984,18.5,15.5,17.5,15.5,15.5
358.864024,18.5,15.5,17.5,15.5,15.5
360.115882,18.5,15.5,17.5,15.5,15.5
360.115882,18.5,15.5,17.5,15.5,15.5
361.364498,18.5,15.5,17.5,15.5,15.5
362.614499,18.5,15.5,17.5,15.5,15.5
363.864522,18.5,15.5,17.5,15.5,15.5
365.116169,18.5,15.5,17.5,15.5,15.5
365.116169,18.5,15.5,17.5,15.5,15.5
366.364446,18.5,15.5,17.5,15.5,15.5
367.614513,18.5,15.5,17.5,15.5,15.5
368.86453,18.5,15.5,18.5,15.5,15.5
370.115536,18.5,15.5,17.5,15.5,15.5
370.115536,18.5,15.5,18.5,15.5,15.5
371.362315,18.5,15.5,18.5,15.5,15.5
372.614529,18.5,15.5,18.5,15.5,15.5
373.864495,18.5,15.5,18.5,15.5,15.5
375.116113,18.5,15.5,18.5,15.5,15.5
375.116113,18.5,15.5,18.5,15.5,15.5
376.364497,18.5,15.5,18.5,15.5,15.5
377.614509,18.5,16.5,18.5,15.5,15.5
378.864494,18.5,15.5,18.5,15.5,15.5
380.11595,18.5,15.5,18.5,15.5,15.5
380.11595,18.5,15.5,18.5,15.5,15.5
381.36452,18.5,15.5,18.5,15.5,15.5
382.613602,19.5,15.5,18.5,15.5,15.5
383.863976,18.5,15.5,18.5,15.5,15.5
385.116362,18.5,15.5,18.5,15.5,15.5
385.116362,18.5,15.5,18.5,15.5,15.5
386.364508,18.5,15.5,18.5,15.5,15.5
387.614506,18.5,15.5,18.5,15.5,15.5
388.864541,18.5,15.5,19.5,15.5,15.5
390.115948,18.5,15.5,19.5,15.5,15.5
390.115948,18.5,15.5,19.5,15.5,15.5
391.36453,18.5,15.5,19.5,15.5,15.5
392.614513,18.5,15.5,19.5,15.5,15.5
393.864498,18.5,15.5,19.5,15.5,15.5
395.116925,18.5,15.5,19.5,15.5,15.5
395.116925,18.5,15.5,19.5,15.5,15.5
396.364043,18.5,15.5,19.5,15.5,15.5
397.614544,18.5,15.5,19.5,15.5,15.5
398.864536,18.5,15.5,19.5,15.5,15.5
400.116005,18.5,15.5,19.5,15.5,15.5
400.116005,18.5,15.5,19.5,15.5,15.5
401.364529,18.5,15.5,19.5,15.5,15.5
402.614521,18.5,15.5,19.5,15.5,15.5
403.864514,18.5,15.5,19.5,15.5,15.5
405.116135,18.5,15.5,19.5,15.5,15.5
405.116135,18.5,15.5,19.5,15.5,15.5
406.365071,18.5,15.5,19.5,15.5,15.5
407.614031,18.5,15.5,19.5,15.5,15.5
408.864,17.5,15.5,19.5,15.5,15.5
410.115938,17.5,15.5,19.5,15.5,15.5
410.115938,17.5,15.5,19.5,15.5,15.5
411.364531,17.5,15.5,19.5,15.5,15.5
412.614519,17.5,15.5,19.5,15.5,15.5
413.864504,17.5,15.5,19.5,15.5,15.5
415.116093,17.5,15.5,19.5,15.5,15.5
415.116093,17.5,15.5,19.5,15.5,15.5
416.364509,17.5,15.5,19.5,15.5,15.5
417.614561,17.5,15.5,19.5,15.5,15.5
418.864532,17.5,15.5,19.5,15.5,15.5
420.115933,17.5,15.5,19.5,15.5,15.5
420.115933,17.5,15.5,19.5,15.5,15.5
421.364015,17.5,15.5,19.5,15.5,15.5
422.613581,17.5,15.5,19.5,15.5,15.5
423.864512,17.5,15.5,19.5,15.5,15.5
425.116157,17.5,15.5,19.5,15.5,15.5
425.116157,17.5,16.5,19.5,15.5,15.5
426.3645,17.5,16.5,19.5,15.5,15.5
427.614599,17.5,16.5,19.5,15.5,15.5
428.864527,17.5,16.5,19.5,15.5,15.5
430.116053,18.5,16.5,19.5,15.5,15.5
430.116053,17.5,15.5,19.5,15.5,15.5
431.364502,17.5,15.5,19.5,15.5,15.5
432.614509,17.5,15.5,19.5,15.5,15.5
433.863585,18.5,15.5,19.5,15.5,15.5
435.114919,18.5,16.5,19.5,15.5,15.5
435.114919,18.5,15.5,19.5,15.5,15.5
436.364513,18.5,15.5,19.5,15.5,15.5
437.614515,18.5,16.5,19.5,15.5,15.5
438.86452,18.5,15.5,19.5,15.5,15.5
440.117737,18.5,16.5,19.5,15.5,15.5
440.117737,17.5,16.5,19.5,15.5,15.5
441.364508,17.5,16.5,19.5,15.5,15.5
442.614516,17.5,16.5,19.5,15.5,15.5
443.864497,17.5,16.5,20.5,15.5,15.5
445.11612,17.5,15.5,19.5,15.5,15.5
445.11612,17.5,16.5,20.5,15.5,15.5
446.363854,17.5,16.5,20.5,15.5,15.5
447.614033,17.5,16.5,20.5,15.5,15.5
448.864538,17.5,15.5,20.5,15.5,15.5
450.116111,17.5,16.5,20.5,15.5,15.5
450.116111,17.5,15.5,20.5,15.5,15.5
451.364508,17.5,15.5,20.5,15.5,15.5
452.614547,17.5,15.5,20.5,15.5,15.5
453.864039,17.5,16.5,20.5,15.5,15.5
455.116117,17.5,16.5,20.5,15.5,15.5
455.116117,17.5,15.5,20.5,15.5,15.5
456.364517,17.5,15.5,20.5,15.5,15.5
457.614497,17.5,15.5,20.5,15.5,15.5
458.864513,17.5,16.5,20.5,15.5,15.5
460.11484,17.5,15.5,20.5,15.5,15.5
