HTL state,Time GPS,Mission time,TC74-0,TC74-1,TC74-2,TC74-3,TC74-4
A1,Fri 2021-07-16 07:29:54 CEST,140.113474,15.500000,15.500000,16.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:29:54 CEST,141.364552,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:29:55 CEST,142.614555,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:29:55 CEST,143.864507,15.500000,15.500000,17.500000,16.500000,13.500000
A1,Fri 2021-07-16 07:29:56 CEST,145.116233,15.500000,15.500000,17.500000,16.500000,13.500000
A1,Fri 2021-07-16 07:29:56 CEST,145.116233,15.500000,15.500000,17.500000,16.500000,13.500000
A1,Fri 2021-07-16 07:29:57 CEST,146.364520,15.500000,15.500000,17.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:29:57 CEST,147.614504,15.500000,15.500000,17.500000,16.500000,13.500000
A1,Fri 2021-07-16 07:29:58 CEST,148.864536,15.500000,15.500000,17.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:29:59 CEST,150.115994,15.500000,15.500000,17.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:29:59 CEST,150.115994,15.500000,15.500000,17.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:29:59 CEST,151.364553,15.500000,15.500000,17.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:00 CEST,152.613598,15.500000,15.500000,17.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:30:00 CEST,153.864549,15.500000,15.500000,17.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:30:01 CEST,155.116344,15.500000,15.500000,17.500000,16.500000,13.500000
A1,Fri 2021-07-16 07:30:01 CEST,155.116344,15.500000,15.500000,17.500000,16.500000,13.500000
A1,Fri 2021-07-16 07:30:02 CEST,156.364477,15.500000,15.500000,16.500000,16.500000,13.500000
A1,Fri 2021-07-16 07:30:02 CEST,157.614512,16.500000,15.500000,16.500000,16.500000,13.500000
