HTL state,Time GPS,Mission time,PS1 pressure mbar,PS1 temp Celsius,PS1 d1,PS1 d2,PS2 pressure mbar,PS2 temp Celsius,PS2 d1,PS2 d2
A2,Fri 2021-07-16 07:57:43 CEST,3479.11,4813168,7951088,111.8,0.75,5075056,8053488,109.99,2.56
A2,Fri 2021-07-16 07:57:44 CEST,3480.11,4813168,7950832,111.8,0.74,5074928,8053104,109.96,2.55
A2,Fri 2021-07-16 07:57:44 CEST,3481.11,4812656,7950576,111.69,0.73,5074288,8052720,109.82,2.54
A2,Fri 2021-07-16 07:57:45 CEST,3482.12,4812144,7949936,111.57,0.71,5073648,8052208,109.69,2.52
A2,Fri 2021-07-16 07:57:45 CEST,3483.11,4811632,7949552,111.46,0.7,5073264,8051952,109.6,2.51
A2,Fri 2021-07-16 07:57:46 CEST,3484.11,4811248,7949424,111.37,0.7,5072880,8051440,109.52,2.5
A2,Fri 2021-07-16 07:57:46 CEST,3485.11,4810736,7948784,111.25,0.68,5072368,8051056,109.4,2.49
A2,Fri 2021-07-16 07:57:47 CEST,3486.11,4810352,7948272,111.17,0.66,5072112,8050672,109.35,2.47
A2,Fri 2021-07-16 07:57:47 CEST,3487.11,4810224,7947888,111.14,0.65,5071728,8050288,109.27,2.46
A2,Fri 2021-07-16 07:57:48 CEST,3488.11,4809840,7947504,111.05,0.64,5071344,8049904,109.18,2.45
A2,Fri 2021-07-16 07:57:48 CEST,3489.11,4809328,7947248,110.93,0.63,5070832,8049520,109.07,2.44
A2,Fri 2021-07-16 07:57:49 CEST,3490.11,4809072,7946864,110.88,0.61,5070320,8049136,108.97,2.42
A2,Fri 2021-07-16 07:57:49 CEST,3491.12,4808560,7946480,110.76,0.6,5069808,8048752,108.85,2.41
A2,Fri 2021-07-16 07:57:50 CEST,3492.11,4807792,7946096,110.59,0.59,5069680,8048112,108.83,2.39
A2,Fri 2021-07-16 07:57:50 CEST,3493.11,4807664,7945584,110.56,0.57,5069168,8047856,108.72,2.38
A2,Fri 2021-07-16 07:57:51 CEST,3494.12,4807280,7945200,110.47,0.56,5068784,8047216,108.63,2.36
A2,Fri 2021-07-16 07:57:51 CEST,3495.11,4806768,7944944,110.36,0.55,5068272,8047088,108.52,2.36
A2,Fri 2021-07-16 07:57:52 CEST,3496.11,4806640,7944560,110.33,0.54,5067888,8046448,108.44,2.34
A2,Fri 2021-07-16 07:57:52 CEST,3497.11,4806256,7944176,110.24,0.53,5067760,8046064,108.41,2.33
A2,Fri 2021-07-16 07:57:53 CEST,3498.11,4805744,7943792,110.12,0.52,5067248,8045680,108.3,2.31
A2,Fri 2021-07-16 07:57:53 CEST,3499.11,4805232,7943408,110.01,0.5,5066608,8045168,108.16,2.3
A2,Fri 2021-07-16 07:57:54 CEST,3500.12,4804592,7942896,109.86,0.49,5066224,8045040,108.08,2.29
A2,Fri 2021-07-16 07:57:54 CEST,3501.11,4804336,7942384,109.81,0.47,5065712,8044528,107.96,2.28
A2,Fri 2021-07-16 07:57:55 CEST,3502.11,4804208,7942384,109.78,0.47,5065456,8044016,107.91,2.26
A2,Fri 2021-07-16 07:57:55 CEST,3503.11,4803696,7942000,109.66,0.46,5065200,8043760,107.86,2.25
A2,Fri 2021-07-16 07:57:56 CEST,3504.11,4803184,7941488,109.55,0.44,5064816,8043376,107.77,2.24
A2,Fri 2021-07-16 07:57:56 CEST,3505.11,4802544,7941104,109.4,0.43,5064304,8043120,107.66,2.23
A2,Fri 2021-07-16 07:57:57 CEST,3506.11,4802416,7940720,109.37,0.42,5063792,8042480,107.55,2.21
A2,Fri 2021-07-16 07:57:57 CEST,3507.11,4801904,7940336,109.26,0.4,5063280,8041968,107.44,2.2
A2,Fri 2021-07-16 07:57:58 CEST,3508.11,4801648,7940080,109.2,0.4,5062896,8041840,107.36,2.19
A2,Fri 2021-07-16 07:57:58 CEST,3509.12,4801136,7939696,109.09,0.38,5062768,8041456,107.33,2.18
A2,Fri 2021-07-16 07:57:59 CEST,3510.11,4800880,7939312,109.03,0.37,5062384,8040944,107.25,2.16
A2,Fri 2021-07-16 07:57:59 CEST,3511.11,4800496,7938928,108.94,0.36,5061744,8040560,107.11,2.15
A2,Fri 2021-07-16 07:58:00 CEST,3512.11,4800368,7938416,108.91,0.34,5061488,8040304,107.05,2.14
A2,Fri 2021-07-16 07:58:00 CEST,3513.11,4799472,7938160,108.71,0.33,5060848,8039792,106.91,2.13
A2,Fri 2021-07-16 07:58:01 CEST,3514.11,4799472,7937776,108.71,0.32,5060464,8039280,106.83,2.11
A2,Fri 2021-07-16 07:58:01 CEST,3515.11,4798832,7937264,108.57,0.3,5060080,8038896,106.74,2.1
A2,Fri 2021-07-16 07:58:02 CEST,3516.11,4798704,7937136,108.53,0.3,5060080,8038512,106.74,2.09
A2,Fri 2021-07-16 07:58:02 CEST,3517.11,4798320,7936752,108.45,0.29,5059696,8038256,106.66,2.08
A2,Fri 2021-07-16 07:58:03 CEST,3518.11,4797680,7936368,108.3,0.28,5059312,8037616,106.58,2.06
A2,Fri 2021-07-16 07:58:03 CEST,3519.11,4797680,7936112,108.3,0.27,5058928,8037360,106.5,2.05
A2,Fri 2021-07-16 07:58:04 CEST,3520.11,4797168,7935600,108.19,0.25,5058544,8036976,106.41,2.04
A2,Fri 2021-07-16 07:58:04 CEST,3521.11,4796912,7935344,108.13,0.24,5057904,8036592,106.28,2.02
A2,Fri 2021-07-16 07:58:05 CEST,3522.11,4796400,7934704,108.01,0.22,5057264,8036080,106.13,2.01
A2,Fri 2021-07-16 07:58:05 CEST,3523.11,4796016,7934576,107.93,0.22,5057136,8035824,106.11,2
A2,Fri 2021-07-16 07:58:06 CEST,3524.11,4795376,7934192,107.78,0.21,5057136,8035312,106.11,1.98
A2,Fri 2021-07-16 07:58:06 CEST,3525.11,4795248,7933680,107.75,0.19,5056368,8035056,105.94,1.97
A2,Fri 2021-07-16 07:58:07 CEST,3526.11,4794992,7933552,107.7,0.18,5056112,8034672,105.89,1.96
A2,Fri 2021-07-16 07:58:07 CEST,3527.12,4794352,7933168,107.55,0.17,5055600,8034288,105.77,1.95
A2,Fri 2021-07-16 07:58:08 CEST,3528.11,4793840,7932656,107.43,0.16,5055216,8033776,105.69,1.93
A2,Fri 2021-07-16 07:58:08 CEST,3529.11,4793584,7932528,107.38,0.15,5054832,8033648,105.61,1.93
A2,Fri 2021-07-16 07:58:09 CEST,3530.11,4792944,7931888,107.23,0.13,5054320,8033008,105.5,1.91
A2,Fri 2021-07-16 07:58:09 CEST,3531.11,4792688,7931632,107.18,0.12,5053936,8032624,105.41,1.9
A2,Fri 2021-07-16 07:58:10 CEST,3532.11,4792432,7930992,107.12,0.1,5053424,8032368,105.3,1.89
A2,Fri 2021-07-16 07:58:10 CEST,3533.11,4791792,7930992,106.97,0.1,5053168,8032112,105.25,1.88
A2,Fri 2021-07-16 07:58:11 CEST,3534.11,4791280,7930608,106.86,0.09,5052656,8031600,105.14,1.86
A2,Fri 2021-07-16 07:58:11 CEST,3535.11,4791024,7930224,106.8,0.08,5052016,8031088,105,1.85
A2,Fri 2021-07-16 07:58:12 CEST,3536.12,4790640,7929840,106.71,0.06,5051760,8030832,104.94,1.84
A2,Fri 2021-07-16 07:58:12 CEST,3537.11,4790512,7929328,106.68,0.05,5051632,8030320,104.92,1.82
A2,Fri 2021-07-16 07:58:13 CEST,3538.11,4789872,7929072,106.54,0.04,5051248,8030064,104.83,1.82
A2,Fri 2021-07-16 07:58:13 CEST,3539.11,4789488,7928560,106.45,0.02,5050608,8029552,104.69,1.8
A2,Fri 2021-07-16 07:58:14 CEST,3540.11,4789232,7928432,106.39,0.02,5050480,8029296,104.66,1.79
A2,Fri 2021-07-16 07:58:14 CEST,3541.11,4788592,7928048,106.25,0.01,5049968,8029040,104.55,1.78
A2,Fri 2021-07-16 07:58:15 CEST,3542.11,4788592,7927664,106.25,0,5049584,8028528,104.47,1.77
A2,Fri 2021-07-16 07:58:15 CEST,3543.11,4787824,7927280,106.07,-0.01,5048944,8028144,104.33,1.75
A2,Fri 2021-07-16 07:58:16 CEST,3544.11,4787568,7926896,106.01,-0.02,5048560,8027760,104.25,1.74
A2,Fri 2021-07-16 07:58:16 CEST,3545.12,4787184,7926768,105.92,-0.02,5048048,8027504,104.14,1.73
A2,Fri 2021-07-16 07:58:17 CEST,3546.11,4787056,7926128,105.9,-0.05,5048048,8026992,104.13,1.72
A2,Fri 2021-07-16 07:58:17 CEST,3547.11,4786288,7925872,105.72,-0.05,5047408,8026608,103.99,1.71
A2,Fri 2021-07-16 07:58:18 CEST,3548.11,4785776,7925488,105.61,-0.07,5047024,8026096,103.91,1.69
A2,Fri 2021-07-16 07:58:18 CEST,3549.11,4785648,7925104,105.58,-0.08,5046256,8025584,103.75,1.67
A2,Fri 2021-07-16 07:58:19 CEST,3550.11,4785264,7924720,105.49,-0.09,5046000,8025456,103.69,1.67
A2,Fri 2021-07-16 07:58:19 CEST,3551.11,4784880,7924080,105.4,-0.11,5046000,8025200,103.69,1.66
A2,Fri 2021-07-16 07:58:20 CEST,3552.11,4784496,7923952,105.32,-0.12,5045616,8024688,103.61,1.64
A2,Fri 2021-07-16 07:58:20 CEST,3553.11,4783984,7923824,105.2,-0.12,5045232,8024432,103.52,1.64
A2,Fri 2021-07-16 07:58:21 CEST,3554.12,4783728,7923056,105.14,-0.14,5044976,8024048,103.47,1.62
A2,Fri 2021-07-16 07:58:21 CEST,3555.11,4783216,7923056,105.03,-0.14,5044208,8023536,103.3,1.61
A2,Fri 2021-07-16 07:58:22 CEST,3556.11,4782832,7922544,104.94,-0.16,5043824,8023152,103.22,1.6
A2,Fri 2021-07-16 07:58:22 CEST,3557.11,4782448,7922288,104.86,-0.17,5043440,8022768,103.14,1.58
A2,Fri 2021-07-16 07:58:23 CEST,3558.11,4781936,7921904,104.74,-0.18,5042928,8022512,103.02,1.58
A2,Fri 2021-07-16 07:58:23 CEST,3559.11,4781552,7921648,104.65,-0.19,5042416,8022128,102.91,1.56
A2,Fri 2021-07-16 07:58:24 CEST,3560.11,4781296,7921392,104.6,-0.2,5042288,8021744,102.88,1.55
A2,Fri 2021-07-16 07:58:24 CEST,3561.11,4781040,7921136,104.54,-0.21,5041904,8021360,102.8,1.54
A2,Fri 2021-07-16 07:58:25 CEST,3562.11,4780400,7920624,104.39,-0.22,5041264,8020976,102.66,1.53
A2,Fri 2021-07-16 07:58:25 CEST,3563.12,4780016,7920112,104.31,-0.24,5040880,8020592,102.58,1.51
A2,Fri 2021-07-16 07:58:26 CEST,3564.11,4779376,7919728,104.16,-0.25,5040752,8020080,102.55,1.5
A2,Fri 2021-07-16 07:58:26 CEST,3565.11,4779120,7919472,104.1,-0.26,5040240,8019824,102.44,1.49
A2,Fri 2021-07-16 07:58:27 CEST,3566.11,4778992,7919216,104.07,-0.27,5039856,8019568,102.36,1.48
A2,Fri 2021-07-16 07:58:27 CEST,3567.11,4778608,7918960,103.99,-0.28,5039472,8019184,102.27,1.47
A2,Fri 2021-07-16 07:58:28 CEST,3568.11,4778224,7918448,103.9,-0.29,5039088,8018672,102.19,1.45
A2,Fri 2021-07-16 07:58:28 CEST,3569.11,4777584,7918192,103.76,-0.3,5038960,8018416,102.16,1.44
A2,Fri 2021-07-16 07:58:29 CEST,3570.11,4777456,7917808,103.72,-0.31,5038064,8018032,101.97,1.43
A2,Fri 2021-07-16 07:58:29 CEST,3571.11,4777072,7917552,103.64,-0.32,5037808,8017520,101.91,1.42
A2,Fri 2021-07-16 07:58:30 CEST,3572.12,4776432,7917296,103.5,-0.33,5037552,8017136,101.86,1.4
A2,Fri 2021-07-16 07:58:30 CEST,3573.11,4776304,7916656,103.47,-0.35,5037040,8016880,101.74,1.4
A2,Fri 2021-07-16 07:58:31 CEST,3574.11,4775920,7916528,103.38,-0.36,5037296,8016752,101.8,1.39
A2,Fri 2021-07-16 07:58:31 CEST,3575.11,4775408,7916144,103.27,-0.37,5036528,8015984,101.63,1.37
A2,Fri 2021-07-16 07:58:32 CEST,3576.11,4775152,7915888,103.21,-0.38,5036016,8015600,101.52,1.35
A2,Fri 2021-07-16 07:58:32 CEST,3577.12,4774512,7915504,103.06,-0.39,5035504,8015344,101.41,1.35
A2,Fri 2021-07-16 07:58:33 CEST,3578.11,4774256,7915120,103,-0.4,5035248,8014960,101.36,1.33
A2,Fri 2021-07-16 07:58:33 CEST,3579.11,4773872,7914608,102.92,-0.42,5034736,8014832,101.24,1.33
A2,Fri 2021-07-16 07:58:34 CEST,3580.11,4773616,7914352,102.86,-0.43,5034480,8014320,101.19,1.31
A2,Fri 2021-07-16 07:58:34 CEST,3581.12,4773104,7913840,102.74,-0.44,5033840,8013936,101.05,1.3
A2,Fri 2021-07-16 07:58:35 CEST,3582.12,4772976,7913840,102.71,-0.44,5033712,8013552,101.02,1.29
A2,Fri 2021-07-16 07:58:35 CEST,3583.11,4772208,7913328,102.54,-0.46,5033456,8013296,100.97,1.28
A2,Fri 2021-07-16 07:58:36 CEST,3584.11,4772208,7913072,102.54,-0.47,5032816,8012784,100.83,1.26
A2,Fri 2021-07-16 07:58:36 CEST,3585.11,4771824,7912688,102.45,-0.48,5032432,8012656,100.74,1.26
A2,Fri 2021-07-16 07:58:37 CEST,3586.11,4771056,7912304,102.28,-0.49,5032048,8012144,100.66,1.24
A2,Fri 2021-07-16 07:58:37 CEST,3587.11,4770800,7912048,102.22,-0.5,5031920,8011888,100.63,1.24
A2,Fri 2021-07-16 07:58:38 CEST,3588.11,4770800,7911792,102.22,-0.51,5031536,8011504,100.55,1.22
A2,Fri 2021-07-16 07:58:38 CEST,3589.11,4770544,7911408,102.16,-0.52,5031280,8010992,100.49,1.21
A2,Fri 2021-07-16 07:58:39 CEST,3590.12,4770544,7911024,102.16,-0.53,5031024,8010736,100.44,1.2
A2,Fri 2021-07-16 07:58:39 CEST,3591.11,4769904,7910768,102.02,-0.54,5030640,8010224,100.36,1.18
A2,Fri 2021-07-16 07:58:40 CEST,3592.11,4769392,7910384,101.9,-0.55,5030128,8009968,100.24,1.18
A2,Fri 2021-07-16 07:58:40 CEST,3593.11,4768752,7910128,101.76,-0.56,5029488,8009584,100.1,1.16
A2,Fri 2021-07-16 07:58:41 CEST,3594.11,4768880,7909744,101.78,-0.57,5029360,8009200,100.08,1.15
A2,Fri 2021-07-16 07:58:41 CEST,3595.11,4768240,7909488,101.64,-0.58,5028976,8009072,99.99,1.15
A2,Fri 2021-07-16 07:58:42 CEST,3596.11,4767728,7909104,101.53,-0.6,5028592,8008560,99.91,1.13
A2,Fri 2021-07-16 07:58:42 CEST,3597.11,4767600,7908848,101.5,-0.6,5028464,8008304,99.88,1.12
A2,Fri 2021-07-16 07:58:43 CEST,3598.11,4767216,7908592,101.41,-0.61,5028080,8007920,99.8,1.11
A2,Fri 2021-07-16 07:58:43 CEST,3599.12,4766704,7908208,101.29,-0.62,5027312,8007536,99.63,1.1
A2,Fri 2021-07-16 07:58:44 CEST,3600.11,4766064,7907824,101.15,-0.64,5026928,8007152,99.54,1.09
A2,Fri 2021-07-16 07:58:44 CEST,3601.11,4765936,7907568,101.12,-0.64,5026544,8006896,99.46,1.08
A2,Fri 2021-07-16 07:58:45 CEST,3602.11,4765296,7907312,100.98,-0.65,5026288,8006512,99.4,1.07
A2,Fri 2021-07-16 07:58:45 CEST,3603.11,4765168,7906928,100.95,-0.67,5025776,8006128,99.3,1.05
A2,Fri 2021-07-16 07:58:46 CEST,3604.11,4764912,7906672,100.89,-0.67,5025520,8005744,99.24,1.04
A2,Fri 2021-07-16 07:58:46 CEST,3605.11,4764528,7906288,100.8,-0.69,5025136,8005360,99.16,1.03
A2,Fri 2021-07-16 07:58:47 CEST,3606.11,4764144,7906032,100.71,-0.69,5024752,8005104,99.07,1.02
A2,Fri 2021-07-16 07:58:47 CEST,3607.11,4763632,7905648,100.6,-0.71,5024240,8004720,98.96,1.01
A2,Fri 2021-07-16 07:58:48 CEST,3608.11,4763248,7905264,100.51,-0.72,5023856,8004336,98.88,1
A2,Fri 2021-07-16 07:58:48 CEST,3609.11,4762736,7905008,100.4,-0.73,5023472,8003952,98.8,0.98
A2,Fri 2021-07-16 07:58:49 CEST,3610.11,4762864,7904752,100.43,-0.74,5023344,8003568,98.77,0.97
A2,Fri 2021-07-16 07:58:49 CEST,3611.11,4762352,7904368,100.31,-0.75,5023344,8003312,98.77,0.96
A2,Fri 2021-07-16 07:58:50 CEST,3612.11,4761968,7904112,100.23,-0.76,5022576,8003056,98.6,0.95
A2,Fri 2021-07-16 07:58:50 CEST,3613.11,4761328,7903728,100.08,-0.77,5022448,8002672,98.57,0.94
A2,Fri 2021-07-16 07:58:51 CEST,3614.11,4761072,7903344,100.02,-0.78,5021680,8002416,98.41,0.93
A2,Fri 2021-07-16 07:58:51 CEST,3615.11,4760688,7903216,99.94,-0.79,5021296,8001904,98.32,0.92
A2,Fri 2021-07-16 07:58:52 CEST,3616.11,4760304,7902960,99.85,-0.79,5021040,8001520,98.26,0.91
A2,Fri 2021-07-16 07:58:52 CEST,3617.12,4760176,7902448,99.82,-0.81,5020528,8001136,98.16,0.89
A2,Fri 2021-07-16 07:58:53 CEST,3618.11,4760048,7902320,99.79,-0.81,5020528,8000880,98.15,0.89
A2,Fri 2021-07-16 07:58:53 CEST,3619.12,4759664,7901936,99.7,-0.83,5020400,8000624,98.13,0.88
A2,Fri 2021-07-16 07:58:54 CEST,3620.11,4759152,7901552,99.59,-0.84,5019888,8000240,98.01,0.87
A2,Fri 2021-07-16 07:58:54 CEST,3621.11,4759024,7901296,99.56,-0.85,5019504,7999984,97.93,0.86
A2,Fri 2021-07-16 07:58:55 CEST,3622.11,4758256,7900912,99.39,-0.86,5018992,7999600,97.82,0.84
A2,Fri 2021-07-16 07:58:55 CEST,3623.11,4757744,7900528,99.27,-0.87,5018224,7999216,97.65,0.83
A2,Fri 2021-07-16 07:58:56 CEST,3624.11,4757744,7900400,99.27,-0.88,5018224,7998960,97.65,0.82
A2,Fri 2021-07-16 07:58:56 CEST,3625.11,4757360,7900016,99.18,-0.89,5017968,7998448,97.6,0.81
A2,Fri 2021-07-16 07:58:57 CEST,3626.12,4757104,7899760,99.13,-0.9,5017584,7998320,97.52,0.8
A2,Fri 2021-07-16 07:58:57 CEST,3627.11,4756720,7899632,99.04,-0.9,5017200,7997936,97.43,0.79
A2,Fri 2021-07-16 07:58:58 CEST,3628.11,4756464,7898992,98.98,-0.92,5016944,7997552,97.37,0.78
A2,Fri 2021-07-16 07:58:58 CEST,3629.11,4756208,7898864,98.92,-0.93,5016560,7997040,97.29,0.76
A2,Fri 2021-07-16 07:58:59 CEST,3630.11,4755952,7898736,98.86,-0.93,5015664,7996912,97.09,0.76
A2,Fri 2021-07-16 07:58:59 CEST,3631.11,4755312,7898352,98.72,-0.94,5015664,7996400,97.1,0.74
A2,Fri 2021-07-16 07:59:00 CEST,3632.11,4755184,7897968,98.69,-0.95,5015408,7996016,97.04,0.73
A2,Fri 2021-07-16 07:59:00 CEST,3633.11,4754928,7897712,98.63,-0.96,5015280,7995888,97.01,0.73
A2,Fri 2021-07-16 07:59:01 CEST,3634.11,4754544,7897584,98.55,-0.97,5014896,7995504,96.93,0.71
A2,Fri 2021-07-16 07:59:01 CEST,3635.12,4754160,7897200,98.46,-0.98,5014640,7995248,96.87,0.71
A2,Fri 2021-07-16 07:59:02 CEST,3636.11,4753776,7896688,98.37,-1,5014128,7994864,96.76,0.69
A2,Fri 2021-07-16 07:59:02 CEST,3637.11,4753392,7896688,98.29,-1,5013872,7994608,96.7,0.69
A2,Fri 2021-07-16 07:59:03 CEST,3638.11,4752624,7896432,98.11,-1,5013360,7994224,96.6,0.67
A2,Fri 2021-07-16 07:59:03 CEST,3639.11,4752624,7895920,98.11,-1.02,5012976,7994096,96.51,0.67
A2,Fri 2021-07-16 07:59:04 CEST,3640.11,4752112,7895536,97.99,-1.03,5012592,7993712,96.42,0.66
A2,Fri 2021-07-16 07:59:04 CEST,3641.11,4752112,7895152,98,-1.05,5012336,7993200,96.37,0.64
A2,Fri 2021-07-16 07:59:05 CEST,3642.12,4751472,7895024,97.85,-1.05,5012080,7993200,96.32,0.64
A2,Fri 2021-07-16 07:59:05 CEST,3643.11,4750832,7894768,97.71,-1.06,5011696,7992688,96.23,0.62
A2,Fri 2021-07-16 07:59:06 CEST,3644.12,4750832,7894384,97.71,-1.07,5011312,7992432,96.15,0.62
A2,Fri 2021-07-16 07:59:06 CEST,3645.11,4750832,7894128,97.71,-1.08,5010672,7992048,96.01,0.6
A2,Fri 2021-07-16 07:59:07 CEST,3646.11,4750320,7893872,97.59,-1.09,5010672,7991664,96.01,0.59
A2,Fri 2021-07-16 07:59:07 CEST,3647.11,4750064,7893616,97.53,-1.1,5010416,7991408,95.95,0.58
A2,Fri 2021-07-16 07:59:08 CEST,3648.11,4749424,7893232,97.39,-1.11,5010032,7991024,95.87,0.57
A2,Fri 2021-07-16 07:59:08 CEST,3649.11,4749168,7892848,97.33,-1.12,5009520,7990640,95.76,0.56
A2,Fri 2021-07-16 07:59:09 CEST,3650.11,4748400,7892592,97.16,-1.13,5008880,7990256,95.62,0.55
A2,Fri 2021-07-16 07:59:09 CEST,3651.11,4747888,7892464,97.04,-1.13,5008496,7990128,95.54,0.54
A2,Fri 2021-07-16 07:59:10 CEST,3652.11,4747632,7892080,96.98,-1.15,5008112,7989744,95.45,0.53
A2,Fri 2021-07-16 07:59:10 CEST,3653.12,4747376,7891824,96.92,-1.15,5007984,7989360,95.42,0.52
A2,Fri 2021-07-16 07:59:11 CEST,3654.11,4747376,7891568,96.92,-1.16,5007472,7989232,95.31,0.51
A2,Fri 2021-07-16 07:59:11 CEST,3655.11,4746864,7891184,96.81,-1.17,5007216,7988848,95.26,0.5
A2,Fri 2021-07-16 07:59:12 CEST,3656.11,4746480,7890928,96.72,-1.18,5006704,7988464,95.14,0.49
A2,Fri 2021-07-16 07:59:12 CEST,3657.11,4746224,7890672,96.66,-1.19,5006320,7988208,95.06,0.48
A2,Fri 2021-07-16 07:59:13 CEST,3658.11,4745712,7890416,96.55,-1.2,5005936,7987952,94.98,0.47
A2,Fri 2021-07-16 07:59:13 CEST,3659.11,4745328,7890288,96.46,-1.2,5005680,7987568,94.92,0.46
A2,Fri 2021-07-16 07:59:14 CEST,3660.11,4745072,7889776,96.4,-1.22,5005296,7987056,94.84,0.44
A2,Fri 2021-07-16 07:59:14 CEST,3661.11,4744944,7889648,96.37,-1.22,5005168,7986928,94.81,0.44
A2,Fri 2021-07-16 07:59:15 CEST,3662.12,4744176,7889264,96.2,-1.24,5004656,7986800,94.7,0.44
A2,Fri 2021-07-16 07:59:15 CEST,3663.11,4744048,7888752,96.17,-1.25,5004528,7986544,94.67,0.43
A2,Fri 2021-07-16 07:59:16 CEST,3664.11,4743536,7888624,96.06,-1.26,5003632,7986160,94.47,0.42
A2,Fri 2021-07-16 07:59:16 CEST,3665.11,4743152,7888624,95.97,-1.26,5003248,7985776,94.39,0.4
A2,Fri 2021-07-16 07:59:17 CEST,3666.11,4742896,7888112,95.91,-1.27,5002992,7985520,94.33,0.4
A2,Fri 2021-07-16 07:59:17 CEST,3667.11,4742384,7887856,95.8,-1.28,5002736,7985264,94.28,0.39
A2,Fri 2021-07-16 07:59:18 CEST,3668.11,4742128,7887600,95.74,-1.29,5002352,7985008,94.19,0.38
A2,Fri 2021-07-16 07:59:18 CEST,3669.11,4741744,7887472,95.65,-1.29,5001968,7984496,94.11,0.36
A2,Fri 2021-07-16 07:59:19 CEST,3670.11,4741616,7886832,95.62,-1.31,5001840,7984496,94.08,0.36
A2,Fri 2021-07-16 07:59:19 CEST,3671.12,4740848,7886704,95.45,-1.32,5001072,7983856,93.92,0.34
A2,Fri 2021-07-16 07:59:20 CEST,3672.11,4740720,7886576,95.42,-1.32,5000816,7983856,93.86,0.34
A2,Fri 2021-07-16 07:59:20 CEST,3673.11,4740208,7886320,95.3,-1.33,5000560,7983344,93.8,0.33
A2,Fri 2021-07-16 07:59:21 CEST,3674.11,4740080,7885808,95.28,-1.35,5000048,7983088,93.69,0.32
A2,Fri 2021-07-16 07:59:21 CEST,3675.11,4739696,7885680,95.19,-1.35,4999920,7982832,93.66,0.31
A2,Fri 2021-07-16 07:59:22 CEST,3676.11,4739056,7885296,95.04,-1.36,4999408,7982448,93.55,0.3
A2,Fri 2021-07-16 07:59:22 CEST,3677.11,4738928,7885168,95.02,-1.37,4999280,7982448,93.52,0.3
A2,Fri 2021-07-16 07:59:23 CEST,3678.11,4738672,7884912,94.96,-1.38,4998768,7981936,93.41,0.28
A2,Fri 2021-07-16 07:59:23 CEST,3679.11,4738160,7884400,94.84,-1.39,4998256,7981808,93.3,0.28
A2,Fri 2021-07-16 07:59:24 CEST,3680.12,4737776,7884272,94.76,-1.4,4997872,7981168,93.22,0.26
A2,Fri 2021-07-16 07:59:24 CEST,3681.11,4737648,7883888,94.73,-1.41,4998128,7981168,93.27,0.26
A2,Fri 2021-07-16 07:59:25 CEST,3682.11,4736880,7883760,94.55,-1.41,4997616,7980784,93.17,0.24
A2,Fri 2021-07-16 07:59:25 CEST,3683.11,4736880,7883376,94.55,-1.43,4996976,7980528,93.02,0.24
A2,Fri 2021-07-16 07:59:26 CEST,3684.11,4736240,7883120,94.41,-1.43,4996592,7980272,92.94,0.23
A2,Fri 2021-07-16 07:59:26 CEST,3685.11,4735856,7882864,94.32,-1.44,4995952,7979888,92.8,0.22
A2,Fri 2021-07-16 07:59:27 CEST,3686.11,4735856,7882608,94.32,-1.45,4995824,7979632,92.77,0.21
A2,Fri 2021-07-16 07:59:27 CEST,3687.11,4735216,7882224,94.17,-1.46,4995440,7979248,92.69,0.2
A2,Fri 2021-07-16 07:59:28 CEST,3688.11,4734960,7882096,94.12,-1.47,4995184,7978992,92.63,0.19
A2,Fri 2021-07-16 07:59:28 CEST,3689.12,4734960,7881840,94.12,-1.48,4994800,7978736,92.55,0.18
A2,Fri 2021-07-16 07:59:29 CEST,3690.11,4734320,7881712,93.97,-1.48,4994672,7978352,92.52,0.17
A2,Fri 2021-07-16 07:59:29 CEST,3691.11,4734576,7881200,94.03,-1.5,4994416,7978224,92.47,0.16
A2,Fri 2021-07-16 07:59:30 CEST,3692.11,4733936,7880944,93.88,-1.5,4994160,7977840,92.41,0.15
A2,Fri 2021-07-16 07:59:30 CEST,3693.11,4733808,7880560,93.86,-1.52,4993776,7977456,92.32,0.14
A2,Fri 2021-07-16 07:59:31 CEST,3694.11,4733296,7880560,93.74,-1.52,4993136,7977328,92.19,0.13
A2,Fri 2021-07-16 07:59:31 CEST,3695.11,4732656,7880304,93.6,-1.53,4992752,7976944,92.1,0.12
A2,Fri 2021-07-16 07:59:32 CEST,3696.11,4732144,7879920,93.48,-1.54,4992496,7976688,92.05,0.11
A2,Fri 2021-07-16 07:59:32 CEST,3697.12,4732016,7879536,93.45,-1.55,4992368,7976432,92.02,0.11
A2,Fri 2021-07-16 07:59:33 CEST,3698.11,4731888,7879280,93.42,-1.56,4991984,7976304,91.94,0.1
A2,Fri 2021-07-16 07:59:33 CEST,3699.11,4731248,7879152,93.28,-1.56,4991344,7976048,91.8,0.09
A2,Fri 2021-07-16 07:59:34 CEST,3700.11,4731120,7878768,93.25,-1.58,4990960,7975664,91.71,0.08
A2,Fri 2021-07-16 07:59:34 CEST,3701.11,4730736,7878384,93.16,-1.59,4990832,7975280,91.68,0.07
A2,Fri 2021-07-16 07:59:35 CEST,3702.11,4730224,7878256,93.05,-1.59,4990320,7975024,91.57,0.06
A2,Fri 2021-07-16 07:59:35 CEST,3703.11,4730096,7878000,93.02,-1.6,4989808,7974640,91.46,0.05
